Latitude,Longitude,ID,PowerKW,Title (AddressInfo.Country),Title (Connections.ConnectionType),Title (OperatorInfo)
54.567511,-1.306015,136860,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.54873,-1.31987,136856,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.533209,-1.289589,136854,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.522476,-1.553933,136851,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.519029,-1.923412,136850,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.515178,-1.870712,136849,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.959189,-1.063445,136833,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.793531,-1.556904,136827,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.633665,-2.978431,136822,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.57525,-2.43839,136820,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.549079,-2.519034,136818,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.520542,-2.243543,136815,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.504843,-2.25871,136814,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.504557,-2.236365,136813,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.486391,-2.19684,136812,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.484593,-2.202694,136811,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.476579,-2.239554,136810,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.475928,-2.228712,136809,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.469243,-2.240341,136806,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.468853,-2.198175,136805,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.464504,-2.212614,136804,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.460016,-2.625702,136803,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.421247,-2.897796,136799,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.409971,-2.900672,136789,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.409965,-2.158367,136788,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.406931,-2.26317,136787,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.541146,-2.568743,136439,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.501138,-2.55421,136217,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.501078,-2.554901,136215,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.501004,-2.554038,136212,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.46919,-2.578083,135915,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.425131,-2.59339,135600,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.145652,0.875623,135558,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.27901,0.18191,134474,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.1233,-1.2624,133726,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.80747828,-1.556105216,133719,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.95877,-1.67173,133718,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.95531,-1.09049,133652,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.92439838,-1.470578486,133403,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.46593,-2.23754,133119,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.45253,-2.37023,133016,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.10012,-1.25059,133015,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.440917,-2.272748,132817,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.55333,-2.12078,132708,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.95911,-1.14818,132603,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.95619,-1.14654,132601,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.93768,-1.3845,132472,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
49.1813,-2.10155,132283,7,Jersey,Type 2 (Socket Only),Charge Your Car
53.40961,-2.16537,132085,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.44414967,-2.384149156,132052,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.96473,-1.04826,132007,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.7127,-1.34831,131706,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.91526,-1.44596,131698,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.92029,-1.4832,131693,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.46539,-2.2367,131682,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.923608,-1.145601,131675,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.45769,-2.98362,131671,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.23828,-1.42393,131669,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.616945,-1.070999,131665,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.904998,-1.175602,131662,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.2358,-1.424,131659,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.48295,-2.25319,131658,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.98924,-1.44135,131653,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.95226,-1.1447,131647,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.92594829,-1.480536356,131645,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.86409,-1.37301,131642,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.9833,-1.1371,131639,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.30106,-1.12301,131635,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.1073,-1.3121,131626,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.91842,-1.47965,131625,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.92426,-1.48126,131573,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.50655,-0.34587,130761,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.99388,-1.60974,130567,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.50773,-0.13457,129386,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
55.03812,-1.71074,129384,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.51449,-0.16516,129312,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.31988,-0.56182,129311,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
49.180278,-2.107722,128448,7,Jersey,Type 2 (Socket Only),Charge Your Car
49.18028,-2.10752,128319,7,Jersey,Type 2 (Socket Only),Charge Your Car
49.18029,-2.10767,128316,7,Jersey,Type 2 (Socket Only),Charge Your Car
49.18029,-2.10761,128314,7,Jersey,Type 2 (Socket Only),Charge Your Car
50.8346,-0.776618,128017,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
50.832,-0.12893,128011,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
50.83283,-0.12028,128010,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.23557,-0.58723,127539,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.989032,-1.207054,125861,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.91747,-1.26238,125859,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.49529,-2.51494,125801,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.13229,0.26654,125799,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
55.03402,-1.64522,125675,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.80671,-1.79623,125672,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.96534,-1.165935,125456,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.46407,-0.11697,125379,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.037987,-1.198387,124947,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.45378,-0.137,121519,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.0185,-1.3058,121518,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.895609,-1.192801,121467,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.44854,-2.22965,118679,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.43491,-0.12946,118413,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.46927,-0.09519,118361,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.43034,-0.10471,118360,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.46895,-0.12911,118359,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.42434,-0.08461,118357,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.4200789,-0.0796447,118288,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.50542,-0.11099,118286,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.46346,-0.14365,118284,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.92827,-1.21217,117936,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.49017,-2.08746,117846,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.965435,-1.110318,117763,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.96374778,-1.076829737,117739,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.998443,-1.255615,117669,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.9297,-1.272568,117662,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
49.18526,-2.11043,117661,7,Jersey,Type 2 (Socket Only),Charge Your Car
49.18725,-2.11425,117617,7,Jersey,Type 2 (Socket Only),Charge Your Car
49.18619,-2.10299,117616,7,Jersey,Type 2 (Socket Only),Charge Your Car
51.14714279,0.868639475,116912,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.510049,-0.221775,116863,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.510074,-0.221946,116861,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.96749,-1.17252,115222,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.982113,-1.144359,115208,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.9577,-1.1753,114836,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.9997,-1.1744,113981,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.942349,-1.149584,113588,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
50.54584,-4.9155,113423,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.55573,-1.21768,113422,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.00469,-0.71979,112725,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.9502,-1.44991,112465,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.99448,-1.41918,112460,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.96683,-1.49814,112454,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.96535,-1.45289,112453,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.99473,-1.41757,112452,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.97189,-1.40965,112450,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.96742,-1.164,112304,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.48009,-2.22589,112264,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.97045,-1.61011,108602,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.95403,-1.138855831,108445,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.9669,-1.2178,108444,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.50186,-0.2782,108362,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.946412,-1.123148,108264,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
50.841246,-0.122118,107794,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.27859,0.52231,107375,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.50303,-2.4714,107309,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.94925,-1.11408,107077,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.64881,-1.201,107006,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.97972,-1.14583,106965,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.92838282,-1.165271286,105337,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.05684,1.19791,104863,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
49.20024,-2.11372,103474,7,Jersey,Type 2 (Socket Only),Charge Your Car
55.23229,-2.17775,103418,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.49681,0.01131,102225,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.50463,-0.11455,101372,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.61622115,-2.154820754,101127,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.851418,-1.560274,100734,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.5335,-1.26958,100624,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.53806,-1.289,100568,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.4122,-2.84106,100485,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.6782,-0.05672,100345,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.9026,-1.41003,99910,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.95005,-1.84134,99801,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.91915,-1.47128,96359,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
50.85245,-0.15725,96082,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.99505,-1.42911,95747,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
55.00218,-1.4194,94840,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.46018,-1.01631,94824,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
55.02007,-1.50717,94747,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.98678,-1.05118,94733,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.7187,-2.46473,94485,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.99473,-1.44086,92744,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.08432,-1.57325,91775,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.12527,-0.00445,91715,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.3562,-0.11552,91616,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.42972,-2.8015,91591,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.77784,-1.47994,90667,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.40967,-2.96602,89876,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.53541,-0.10461,89033,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.54566,-1.1469,88584,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.51681,-2.1517,87554,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.29410843,0.049656356,87548,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.29633,-0.42442,84843,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.54244455,-2.102345046,84095,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
55.009836,-1.444229,81443,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.35604448,-2.163917021,77698,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
50.83127,-0.13766,77695,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.40462,-2.97555,77694,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.80138,-1.61093,77496,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.40421309,-0.240181293,77420,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.93756,-1.57992,77157,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
50.81932778,-0.135132005,75737,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
55.1848,-1.54502,75500,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
50.82049,-0.1412,75200,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.485817,-2.192296,75165,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.4056,-3.05695,73240,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.93762,-1.57956,73227,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.41401,-1.77522,73046,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.41432,-1.77707,73044,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.4828074,-2.340200118,72675,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.97412,-1.60385,72542,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.54043446,-2.116095166,72350,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.45274961,-2.612733579,72110,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.34266,-2.73316,72010,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.85075059,-1.741458022,71991,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.88565405,-1.702300675,71990,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.46104,-2.23386,71843,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.46306,-2.2288,71695,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.45168609,-2.636929397,71178,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.4550921,-2.7490629,71177,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.9119476,-1.5412776,71175,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.9000493,-2.0713946,71172,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.5405972,-2.1077462,71160,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.5662112,-1.3106454,71159,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.49643599,-2.51431949,71154,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.55448933,-0.886589445,70632,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.94625,-1.68026,70139,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.51393,-2.37146,70016,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.365056,-2.7398819,69990,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.45266,-2.73028,69989,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.90303,-1.38326,68469,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
57.541282,-2.949255,68418,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.23921,-0.58046,66459,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.29738,-2.97705,66457,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.24212,-0.57588,66198,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.8690292,-2.252766,65241,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.8929876,-2.1315188,65238,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.8640896,-2.2454754,65236,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.4067871,-2.8926132,65147,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.6316124,-2.982055,65141,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.8048681,-1.5467177,64793,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.3810896,-2.2650344,64613,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.795999,-1.5574358,64503,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.0049968,-0.9085432,64502,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.48364,-2.121834,61263,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.6459795,-1.7788214,60340,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.686217,-1.204029,57654,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.21837,-1.67227,57640,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.95606,-1.07942,57629,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.82615,-1.32585,55121,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.83592,-1.33414,55120,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
55.44000943,-1.969988948,55082,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.75384,-1.61699,55035,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.98549,-1.1236,54506,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.47544,-2.5839,54122,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.45085,-2.60513,54063,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
51.4107089,-2.584472789,54061,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.70211,-1.65131,54060,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
50.83065174,-0.134502053,52633,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
50.82086546,-0.139576793,52632,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.902968,-1.410906,52006,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.901068,-1.409018,52004,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.958478,-1.602921,51673,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.53264,-1.05461,51597,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
55.350917,-2.128361,51511,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.51921,-2.22845,51505,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
55.06616,-1.59628,51504,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.39522,-3.01705,51469,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.46241,-2.62593,51389,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.4111511,-2.8979893,51388,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.4981842,-2.5181786,51379,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.624447,-2.160346,51110,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.919283,-1.383822,50330,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.48329,-2.269729,50324,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.58990655,-2.29463324,49284,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.91578,-1.46891,49279,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.9407,-1.6043,49278,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.4671105,-2.2467633,49271,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.601065,-2.256651,49269,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.62222,-1.12343,49268,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.468983,-2.286176,49265,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.398273,-2.959982,48881,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.648735,-2.145999,48835,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.528896,-1.541578,48834,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.5070343,-2.259749,48749,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.5452867,-2.1364616,48746,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.91337,-1.51625,48741,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.91006,-1.51654,48740,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.42093,-1.43903,48739,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.4441877,-2.3075327,48738,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.807917,-1.562417,48736,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.410609,-2.1544276,48735,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.5909751,-2.2952681,48732,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.2692871,-1.5410726,48731,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.791938,-1.601515,48729,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.5956362,-2.2940893,48674,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.907993,-1.38715,48673,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.459233,-2.221835,48672,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.99994,-1.680266,48664,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.9728,-1.5712,48661,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.920021,-1.398392,48657,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.890317,-1.578858,48653,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.92053,-1.73312,48648,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.6473809,-2.3173889,48568,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.577894,-2.095186,48561,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.542759,-2.112409,48554,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.5388,-2.112677,48551,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.484648,-2.258015,48549,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.484646,-2.062136,48548,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.481141,-2.227947,48546,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.464171,-2.248346,48543,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.439905,-2.218298,48539,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.500118,-0.674966,48517,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.4997,-0.67119,48516,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.536555,-2.242901,48450,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.5738923,-2.441613,48442,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
55.032668,-1.519664,48433,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.52672,-1.551609,48415,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.484148,-2.24833,48401,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.7765241,-1.5721754,48396,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.550412,-2.19622,48391,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.9071211,-1.4874752,48381,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.486408,-2.252591,48372,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.92325,-1.38574,48371,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.575701,-1.308556,48367,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.511722,-2.236437,48342,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.74753,-1.61025,48318,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.4093188,-3.01663,48012,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.4273,-2.72477,47772,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
57.486785,-4.219393,47672,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
57.19013,-2.170633,47669,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
50.72306,-1.96128,47294,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
54.86906,-1.70119,47051,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
52.46266,-2.01473,46776,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.610335,-2.151137,45056,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
53.631211,-3.005988,44981,7,United Kingdom,Type 2 (Socket Only),Charge Your Car
