UnitID,name,type,Bus name,x,y,capacity,Technology,Cost
709,IVG-DSKC1,interconnector,way/895564309-400,-0.221,52.931,0,,0
710,IVG-DVAL1,interconnector,way/895564309-400,-0.221,52.931,0,,0
711,IVG-EDMK1,interconnector,way/895564309-400,-0.221,52.931,0,,0
712,IVG-EENG1,interconnector,way/895564309-400,-0.221,52.931,0,,0
713,IVG-ELTR1,interconnector,way/895564309-400,-0.221,52.931,0,,0
714,IVG-ENSC1,interconnector,way/895564309-400,-0.221,52.931,0,,0
715,IVG-EZCO1,interconnector,way/895564309-400,-0.221,52.931,0,,0
716,IVG-HART1,interconnector,way/895564309-400,-0.221,52.931,0,,0
717,IVG-INCM1,interconnector,way/895564309-400,-0.221,52.931,0,,0
718,IVG-MFTE1,interconnector,way/895564309-400,-0.221,52.931,0,,0
719,IVG-NEAS1,interconnector,way/895564309-400,-0.221,52.931,0,,0
720,IVG-NEHO1,interconnector,way/895564309-400,-0.221,52.931,0,,0
721,IVG-NITR1,interconnector,way/895564309-400,-0.221,52.931,0,,0
722,IVG-NORL1,interconnector,way/895564309-400,-0.221,52.931,0,,0
723,IVG-NTPL1,interconnector,way/895564309-400,-0.221,52.931,0,,0
724,IVG-OPMX1,interconnector,way/895564309-400,-0.221,52.931,0,,0
725,IVG-PWMR1,interconnector,way/895564309-400,-0.221,52.931,0,,0
726,IVG-QUEN1,interconnector,way/895564309-400,-0.221,52.931,0,,0
727,IVG-RESP1,interconnector,way/895564309-400,-0.221,52.931,0,,0
728,IVG-RWES1,interconnector,way/895564309-400,-0.221,52.931,0,,0
729,IVG-TGPL1,interconnector,way/895564309-400,-0.221,52.931,0,,0
730,IVG-TRLS1,interconnector,way/895564309-400,-0.221,52.931,0,,0
731,IVG-VSAL1,interconnector,way/895564309-400,-0.221,52.931,0,,0
732,IVG-VTFS1,interconnector,way/895564309-400,-0.221,52.931,0,,0
733,CAS-BEU01,cascade,way/68515955-400,-4.552586,57.444705,0,hydro,0
734,CAS-CLU01,cascade,way/495512692-400,-3.778355,56.716948,0,hydro,0
735,CAS-CON01,cascade,way/239248206-400,-4.830066,57.619203,0,hydro,0
736,CAS-GAR01,cascade,way/239248206-400,-5.289194,57.066143,0,hydro,0
737,CAS-KIL01,cascade,way/495512692-400,-4.307751,56.470679,0,hydro,0
738,CAS-MOR01,cascade,way/239248206-400,-4.962463,57.144936,0,hydro,0
739,SLOY-1,hydro,way/1307462736-275,-4.735107,56.200593,0,hydro,0
740,SLOY-4,hydro,way/1307462736-275,-4.735107,56.200593,0,hydro,0
741,RHAMD-1,load,way/159736514-400,-1.319,53.452,0,,0
742,ACHRW-1,onwind,way/262523325-400,-2.492993,55.923317,0,onwind,1.5
743,AFTOW-1,onwind,way/143105488-275,-4.165,55.312,0,onwind,1.5
744,AKGLW-2,onwind,way/148382435-275,-4.713441,54.970896,0,onwind,1.5
745,AKGLW-3,onwind,way/148382435-275,-4.713441,54.970896,152.5,onwind,1.5
746,ANSUW-1,onwind,way/125860302-275,-4.63623,55.14121,152.5,onwind,1.5
747,ARCHW-1,onwind,way/148382435-275,-4.825652,55.222814,0,onwind,1.5
748,BEINW-1,onwind,way/68515955-400,-4.42749,58.077876,42.6,onwind,1.5
749,BHLAW-1,onwind,way/284874050-275,-4.033976,55.117955,50,onwind,1.5
750,BLKWW-1,onwind,way/472289073-275,-3.482666,55.590763,0,onwind,1.5
751,BOWLW-1,offwind,way/297840585-400,-5.537109,55.683779,0,offwind,0.02
752,BURWS-1,solar,way/25935453-400,0.302,52.283,19.3,solar,0.01
753,BUSTB-1,battery,way/167621580-400,-2.02,52.549,120,battery storage,0
754,CARR-1,fossil,way/92529432-275,-2.504883,53.455349,588,gas,20.1
755,CARR-2,fossil,way/92529432-275,-2.504883,53.455349,588,gas,20.1
756,CDCL-1,fossil,way/143905069-275,-0.86792,53.219191,588,gas,20.1
757,CGTHW-1,onwind,way/820229174-275,-4.359638,57.190085,108.8,onwind,1.5
758,CNQPS-1,fossil,GB50-400,-3.080651,53.231871,108,gas,20.1
759,CNQPS-2,fossil,GB50-400,-3.080651,53.231871,52.9,gas,20.1
760,CNQPS-3,fossil,GB50-400,-3.080651,53.231871,188,gas,20.1
761,CNQPS-4,fossil,GB50-400,-3.080651,53.231871,188,gas,20.1
762,COUWW-1,onwind,way/297840585-400,-5.484929,55.680679,90,onwind,1.5
763,COWB-1,battery,way/23059230-400,-1.189058,51.709925,348,battery storage,0
764,CREAW-1,onwind,way/68515955-400,-4.504,58.21,49.8,onwind,1.5
765,CRGHW-1,onwind,way/1307462736-275,-4.790039,56.389584,49.9,onwind,1.5
766,CRMLW-1,onwind,way/239248206-400,-4.838531,57.694245,884,onwind,1.5
767,CRUA-1,PHS,way/1214332448-275,-3.966064,53.080827,884,PHS,0
768,CRUA-2,PHS,way/1214332448-275,-3.966064,53.080827,0,PHS,0
769,CRUA-3,PHS,way/1214332448-275,-3.966064,53.080827,445,PHS,0
770,CRUA-4,PHS,way/1214332448-275,-3.966064,53.080827,69.5,PHS,0
771,CRYRW-2,onwind,way/97551523-400,-2.39502,55.893796,1380,onwind,1.5
772,CRYRW-3,onwind,way/97551523-400,-2.39502,55.893796,1380,onwind,1.5
773,CUMHW-1,onwind,way/143383456-400,-3.991,55.567,1380,onwind,1.5
774,DALQW-1,onwind,way/143383456-400,-3.89,55.585,1380,onwind,1.5
775,DAMC-1,fossil,way/814351697-400,0.549316,51.460852,0,gas,20.1
776,DIDCB5,fossil,way/263863442-400,-1.26757,51.62363,20.5,gas,20.1
777,DIDCB6,fossil,way/263863442-400,-1.26757,51.62363,52,gas,20.1
778,DINO-1,PHS,way/1214332448-275,-3.977051,53.008173,72.6,PHS,0
779,DINO-6,PHS,way/1214332448-275,-3.977051,53.008173,46,PHS,0
780,DNLWW-1,onwind,way/102198808-400,-2.296143,55.776573,54.4,onwind,1.5
781,DOREW-1,onwind,way/568527671,-2.795,57.448,440,onwind,1.5
782,DOREW-2,onwind,way/568527671,-2.795,57.448,440,onwind,1.5
783,DOUGW-1,onwind,way/143383456-400,-3.888,55.593,440,onwind,1.5
784,DRAXX-1,biomass,GB30-400,-0.626221,53.748711,440,biomass,14.893617
785,DRAXX-2,biomass,GB30-400,-0.626221,53.748711,200.5,biomass,14.893617
786,DRAXX-3,biomass,GB30-400,-0.626221,53.748711,200.5,biomass,14.893617
787,DRAXX-4,biomass,GB30-400,-0.626221,53.748711,126,biomass,14.893617
788,DRAXX-5,biomass,GB30-400,-0.626221,53.748711,42,biomass,14.893617
789,DRAXX-6,biomass,GB30-400,-0.626221,53.748711,0,biomass,14.893617
790,DRSLW-1,onwind,way/143105488-275,-4.484173,55.311291,1200,onwind,1.5
791,EECL-1,fossil,way/23228569-275,-0.022763,51.662337,1200,gas,20.1
792,ERRO-1,hydro,way/495512692-400,-3.790283,56.734649,1200,hydro,0
793,ERRO-2,hydro,way/495512692-400,-3.790283,56.734649,1200,hydro,0
794,ERRO-3,hydro,way/495512692-400,-3.790283,56.734649,1200,hydro,0
795,EWHLW-1,onwind,relation/10377509-400,-3.205105,55.228662,402,onwind,1.5
796,FALGW-1,onwind,GB13-400,-2.768555,55.936895,402,onwind,1.5
797,FAARW-1,onwind,way/820229174-275,-4.094167,57.325,402,onwind,1.5
798,FAARW-2,onwind,way/820229174-275,-4.094167,57.325,402,onwind,1.5
799,FASN-1,hydro,way/239248206-400,-4.793703,57.325887,1440,hydro,0
800,FASN2,hydro,way/239248206-400,-4.793703,57.325887,1440,hydro,0
801,FFES-1,PHS,way/820229174-275,-4.361572,57.237449,1764,PHS,0
802,FFES-3,PHS,way/820229174-275,-4.361572,57.237449,1764,PHS,0
803,FFES-4,PHS,way/820229174-275,-4.361572,57.237449,1120,PHS,0
804,FINL-1,hydro,GB10-275,-3.614502,56.279961,1120,hydro,0
805,FOYE-1,PHS,way/307717807-275,-5.393722,56.34286,1120,PHS,0
806,FOYE-2,PHS,way/307717807-275,-5.393722,56.34286,29.8,PHS,0
807,FOYED-1,PHS,way/68515955-400,-4.4835278,57.2621111,177,PHS,0
808,GLNDO-1,hydro,way/239248206-400,-5.174561,57.15412,177,hydro,0
809,GLNKW-1,onwind,way/820229174-275,-4.241,57.25,45,onwind,1.5
810,GLWSW-1,onwind,way/143383456-400,-3.921928,55.534273,3960,onwind,1.5
811,GNAPW-1,onwind,way/148382435-275,-5.026858,55.021378,3960,onwind,1.5
812,GORDW-1,onwind,relation/8087295-275,-3.834229,58.066256,3960,onwind,1.5
813,GORDW-2,onwind,relation/8087295-275,-3.834229,58.066256,3960,onwind,1.5
814,GRAI1G,fossil,way/91010022-400,0.70805556,51.4430556,3960,gas,20.1
815,GRAI4G,fossil,way/91010022-400,0.70805556,51.4430556,3960,gas,20.1
816,GRIFW-1,onwind,way/59736773-275,-3.394775,56.529199,69,onwind,1.5
817,GRIFW-2,onwind,way/59736773-275,-3.394775,56.529199,714,onwind,1.5
818,GRMO-1,fossil,way/96905262-400,-3.032227,55.930741,714,gas,20.1
819,HALSW-1,onwind,way/1262971878,-3.425,58.456,408,onwind,1.5
820,HEYM11,nuclear,way/292371992-275,-3.317871,51.138001,75,nuclear,11.38
821,HEYM12,nuclear,way/292371992-275,-3.317871,51.138001,75,nuclear,11.38
822,HEYM2D-1,nuclear,way/94004582-400,-2.91504,54.0273,75,nuclear,11.38
823,HEYM27,nuclear,way/292371992-275,-3.317871,51.138001,51,nuclear,11.38
824,HEYM28,nuclear,way/292371992-275,-3.317871,51.138001,144,nuclear,11.38
825,HRSTW-1,onwind,way/472289073-275,-3.636475,55.229023,92,onwind,1.5
826,HRTL-1,nuclear,way/94004582-400,-2.9161111,54.0288889,92,nuclear,11.38
827,HRTL-2,nuclear,way/94004582-400,-2.9161111,54.0288889,69,nuclear,11.38
828,HUMR-1,fossil,way/92529432-275,-2.405816,53.165426,69,gas,20.1
829,HUNBD-1,nuclear,way/297840585-400,-4.89009,55.7221,360,nuclear,11.38
830,INDQ-1,fossil,way/814351697-400,0.602702,51.418947,360,gas,20.1
831,KEAD-1,fossil,GB30-400,-0.494385,53.585984,360,gas,20.1
832,KEAD-2,fossil,relation/7881280-400,-0.7522,53.5952,16.5,gas,20.1
833,KEADGT-3,fossil,GB30-400,-0.494385,53.585984,300,gas,20.1
834,KENNW-1,onwind,way/143383456-400,-3.916,55.49,300,onwind,1.5
835,KILBW-1,onwind,relation/8087295-275,-4.0564,58.0395,300,onwind,1.5
836,KILLPG-1,fossil,way/701436399-400,-0.25511,53.65952,353,gas,20.1
837,KILLPG-2,fossil,way/701436399-400,-0.25511,53.65952,353,gas,20.1
838,KLGLW-1,onwind,way/148382435-275,-4.76528,55.05,353,onwind,1.5
839,KPMRW-1,onwind,relation/7894974-275,-4.069,55.679,353,onwind,1.5
840,KTHLW-1,onwind,GB13-400,-2.825456,55.817272,100,onwind,1.5
841,KYPEW-1,onwind,relation/7894974-275,-4.063,55.629,48.5,onwind,1.5
842,LAGA-1,fossil,way/677845115-400,-3.966064,50.492463,66,gas,20.1
843,LARKS-1,solar,way/45087479-275,-2.477369,51.57851,22,solar,0.01
844,LBAR-1,fossil,way/89038614-400,-0.230713,52.22107,172,gas,20.1
845,LBAR-1G,fossil,way/89038614-400,-0.230713,52.22107,172,gas,20.1
846,LCLTW-1,onwind,way/68515955-400,-4.559326,57.73935,109.75,onwind,1.5
847,MEDP-1,fossil,way/264104518-400,0.889893,51.378638,109.75,gas,20.1
848,MIDMW-1,onwind,way/284874050-275,-3.776,55.495,1378,onwind,1.5
849,MILWW-1,onwind,way/239248206-400,-4.866943,57.219608,1378,onwind,1.5
850,MKHLW-1,onwind,way/148382435-275,-4.822998,55.160043,1378,onwind,1.5
851,MRWD-1,fossil,relation/9409219-400,-1.351318,50.903033,1378,gas,20.1
852,NANT-1,hydro,way/307717807-275,-5.251465,56.163906,1378,hydro,0
853,PEHE-1,fossil,way/133323988-275,-1.867676,57.527622,156.4,gas,20.1
854,PEHE-2,fossil,way/133323988-275,-1.867676,57.527622,156.4,gas,20.1
855,PEHED-1,fossil,way/133323988-275,-1.78888,57.4772,0,gas,20.1
856,PEMB-11,fossil,relation/13110367-400,-4.996378,51.684368,576,gas,20.1
857,PEMB-21,fossil,relation/13110367-400,-4.996378,51.684368,576,gas,20.1
858,PEMB-31,fossil,relation/13110367-400,-4.996378,51.684368,576,gas,20.1
859,PEMB-41,fossil,relation/13110367-400,-4.996378,51.684368,576,gas,20.1
860,PEMB-51,fossil,relation/13110367-400,-4.996378,51.684368,34,gas,20.1
861,RATS-1,fossil,relation/13110368-400,-1.219482,52.855864,1150,gas,20.1
862,RATS-2,fossil,relation/13110368-400,-1.219482,52.855864,1150,gas,20.1
863,RATS-3,fossil,relation/13110368-400,-1.219482,52.855864,1250,gas,20.1
864,RATS-4,fossil,relation/13110368-400,-1.219482,52.855864,1250,gas,20.1
865,RATSGT-2,fossil,relation/13110368-400,-1.219482,52.855864,1250,gas,20.1
866,RATSGT-4,fossil,relation/13110368-400,-1.219482,52.855864,1250,gas,20.1
867,ROCK-1,fossil,way/315213320-275,-2.592773,53.330873,1250,gas,20.1
868,RYHPS-1,fossil,way/24165071-400,-0.285645,51.815407,1250,gas,20.1
869,SAKNW-1,onwind,way/284874050-275,-4.025,55.346,219,onwind,1.5
870,SANQW-1,onwind,way/284874050-275,-4.023363,55.322673,219,onwind,1.5
871,SCCL-1,fossil,way/635836276-275,-0.131836,53.833081,1218,gas,20.1
872,SCCL-2,fossil,way/635836276-275,-0.131836,53.833081,1218,gas,20.1
873,SCCL-3,fossil,way/635836276-275,-0.131836,53.833081,1218,gas,20.1
874,SEAB-1,fossil,way/292471784-400,-2.614746,51.481383,1386,gas,20.1
875,SEAB-2,fossil,way/292471784-400,-2.614746,51.481383,1386,gas,20.1
876,SEEL-1,fossil,way/376450057-400,-0.1321,52.8078,1386,gas,20.1
877,SIZB-1,nuclear,way/102198808-400,-2.054443,55.813629,136,nuclear,11.38
878,SIZB-2,nuclear,way/102198808-400,-2.054443,55.813629,1185,nuclear,11.38
879,SLOY-2,hydro,way/1307462736-275,-4.735107,56.200593,1185,hydro,0
880,SLOY-3,hydro,way/1307462736-275,-4.735107,56.200593,1180,hydro,0
881,SPLN-1,fossil,way/376450057-400,-0.252686,52.816043,965,gas,20.1
882,STAY-1,fossil,way/472164401-400,-0.98877,53.041213,140,gas,20.1
883,STAY-2,fossil,way/472164401-400,-0.98877,53.041213,735,gas,20.1
884,STAY-3,fossil,way/472164401-400,-0.98877,53.041213,893,gas,20.1
885,STAY-4,fossil,way/472164401-400,-0.98877,53.041213,735,gas,20.1
886,STLGW-1,onwind,way/495512692-400,-4.056,57.081,62,onwind,1.5
887,STLGW-2,onwind,way/495512692-400,-4.056,57.081,67.5,onwind,1.5
888,STLGW-3,onwind,way/495512692-400,-4.056,57.081,600,onwind,1.5
889,STRNW-1,onwind,relation/8087295-275,-3.89086,58.385271,600,onwind,1.5
890,SUTB-1,fossil,way/635829123-400,0.098877,52.62306,239,gas,20.1
891,SVRP-10,fossil,way/95895489-400,-3.065186,51.740636,88.4,gas,20.1
892,SVRP-20,fossil,way/95895489-400,-3.065186,51.740636,4.5,gas,20.1
893,TDBNW-1,onwind,GB13-400,-2.81,55.77,88.4,onwind,1.5
894,TORN-1,nuclear,way/89427607-400,-4.405518,53.370221,885,nuclear,11.38
895,TORN-2,nuclear,way/89427607-400,-4.405518,53.370221,49.9,nuclear,11.38
896,TORND-1,nuclear,way/97551523-400,-2.40908,55.968,630,nuclear,11.38
897,TRLGW-1,onwind,way/148382435-275,-4.81,55.23,630,onwind,1.5
898,TSREP-1,fossil,way/109730296-400,-1.12042,54.5768,630,gas,20.1
899,TWSHW-1,onwind,way/284874050-275,-3.9185,55.3142,630,onwind,1.5
900,WBURB-1,fossil,way/314338790-400,-0.53833,53.363665,0,gas,20.1
901,WBURB-2,fossil,way/314338790-400,-0.53833,53.363665,0,gas,20.1
902,WBURB-3,fossil,way/314338790-400,-0.53833,53.363665,51,gas,20.1
903,WBURB-41,battery,way/314338790-400,-0.538,53.364,270,battery storage,0
904,WBURB-43,battery,way/314338790-400,-0.538,53.364,270,battery storage,0
905,WDRGW-1,onwind,way/143105488-275,-4.306,55.244,735,onwind,1.5
906,WHIHW-1,onwind,way/284874050-275,-4.02,55.32,51,onwind,1.5
907,WHLWB-1,battery,way/308802191-275,-4.17331,55.6954,65,battery storage,0
908,WILCT-1,fossil,way/109730296-400,-1.1185,54.5894,56,gas,20.1
909,WISHB-1,battery,way/212779654-275,-3.93867,55.76927,950,battery storage,0
910,WISTW-2,onwind,way/118821349-275,-2.374558,56.844014,950,onwind,1.5
911,WYLF-1,nuclear,way/1275300370-275,0.241667,51.465278,950,nuclear,11.38
912,WYLF-2,nuclear,way/1275300370-275,0.241667,51.465278,840,nuclear,11.38
913,WYLF-3,nuclear,way/1275300370-275,0.241667,51.465278,15,nuclear,11.38
914,WYLF-4,nuclear,way/1275300370-275,0.241667,51.465278,1180,nuclear,11.38
915,AG-CBS06B,battery,way/123866712-275,-1.37484,53.22386,1180,battery storage,0
916,AG-HEL00G,battery,relation/7894975-400,-2.643,53.787,1180,battery storage,0
917,AG-HEL0DN,battery,way/59736773-275,-3.204,56.166,2181,battery storage,0
918,AG-HEL0CP,battery,way/59736773-275,-2.995,56.324,2181,battery storage,0
919,COVNB-1,battery,way/55284068-275,-1.508,52.409,2181,battery storage,0
920,PINFB-2,battery,way/23164132-275,-2.9435833,53.2656944,2181,battery storage,0
921,PINFB-1,battery,way/23164132-275,-2.9435833,53.2656944,2181,battery storage,0
922,ARNKB-1,battery,way/167621580-400,-2,52.61,2116,battery storage,0
923,PINFB-4,battery,way/23164132-275,-2.9435833,53.2656944,2116,battery storage,0
924,FARNB-1,battery,way/88389243-400,-0.791,51.21,2116,battery storage,0
925,NURSB-1,battery,way/23988786-400,-1.484869,50.942355,2116,battery storage,0
926,FFSE01,battery,way/184584639-275,-1.473,55.016,2116,battery storage,0
927,POTES-1,battery,way/184584639-275,-1.455827,54.977384,2116,battery storage,0
928,KEMB-1,battery,way/91010022-400,0.737,51.364,573,battery storage,0
929,AG-ZEN03J,battery,way/814351697-400,0.477,51.302,573,battery storage,0
930,PNYCB-1,battery,way/123037622-275,-3.564,51.709,400,battery storage,0
931,NFSE02,battery,way/76468460-275,-3.588,55.907,400,battery storage,0
932,AG-GEDF02,battery,way/92419253-275,-2.254,53.197,0,battery storage,0
933,AG-GEDF01,battery,way/92419253-275,-2.254,53.197,174,battery storage,0
934,ZEN02A,battery,relation/7872518-400,0.591,52.07,174,battery storage,0
935,DINO-5,PHS,way/1214332448-275,-3.977051,53.008173,715,PHS,0
936,AG-LLIM02,battery,way/119616836-400,-3.157186,51.018497,86.4,battery storage,0
937,DINO-4,PHS,way/1214332448-275,-3.977051,53.008173,31.05,PHS,0
938,PINFB-3,battery,way/23164132-275,-2.9435833,53.2656944,1200,battery storage,0
939,FFES-2,PHS,way/820229174-275,-4.361572,57.237449,1200,PHS,0
940,ARBRB-1,battery,way/111528318-220,-2.619634,56.56497,1200,battery storage,0
941,DINO-3,PHS,way/1214332448-275,-3.977051,53.008173,1140,PHS,0
942,AG-ASTK05,battery,way/25935453-400,0.126,52.197,1140,battery storage,0
943,AG-LLIM01,battery,way/292471784-400,-2.652,51.516,950,battery storage,0
944,DOLLB-1,battery,way/29111844-400,0.56,51.6,0,battery storage,0
945,CUPAB-1,battery,way/59736773-275,-3.013,56.316,0,battery storage,0
946,AG-MSTK01,battery,way/33917128-275,-0.405,53.791,1075,battery storage,0
947,AG-JSTK02,battery,relation/7880111-400,-0.334,51.231,1075,battery storage,0
948,AG-HSTK02,battery,way/95279334-400,-1.962,51.615,1075,battery storage,0
949,AG-HSTK01,battery,way/95279334-400,-1.962,51.615,1075,battery storage,0
950,HAWKB-1,battery,way/90099036-400,-2.208174,51.013772,1075,battery storage,0
951,DINO-2,PHS,way/1214332448-275,-3.977051,53.008173,1365,PHS,0
952,CLDNW-1,onwind,way/676646876-400,-3.35083,55.310391,1365,onwind,1.5
953,CLDSW-1,onwind,way/676646876-400,-3.35083,55.310391,317,onwind,1.5
954,DUNGW-1,onwind,way/820229174-275,-4.255802,57.25148,317,onwind,1.5
955,HADHW-1,onwind,way/125860302-275,-4.702148,55.247815,1198,onwind,1.5
956,CLDCW-1,onwind,way/676646876-400,-3.35083,55.310391,1198,onwind,1.5
957,CLDRW-1,onwind,way/1185489725-220,-2.922363,57.308724,152.5,onwind,1.5
958,EDINW-1,onwind,way/307717807-275,-6.229248,57.279043,152.5,onwind,1.5
959,FSDLW-1,onwind,way/297840585-400,-5.479859,55.780803,950,onwind,1.5
960,MYGPW-1,onwind,way/472289073-275,-3.514802,55.248768,1850,onwind,1.5
961,PNYCW-1,onwind,way/95895489-400,-3.561358,51.710658,1850,onwind,1.5
962,SOKYW-1,onwind,way/143105488-275,-4.2,55.317,1850,onwind,1.5
963,BABAW-1,onwind,GB22-400,-3.283333,53.983333,1850,onwind,1.5
964,BRNLW-1,onwind,way/153884024-275,-3.19582,53.487739,0,onwind,1.5
965,BURBW-1,offwind,way/153884024-275,-3.273,53.484,228,offwind,0.02
966,HYWDW-1,offwind,way/133323988-275,-1.35,57.483,228,offwind,0.02
967,KINCW-1,offwind,GB7-275,-1.8596,57.0046,228,offwind,0.02
968,BEATO-1,offwind,way/1262971878,-3.07,58.13,67.7,offwind,0.02
969,BEATO-3,offwind,way/1262971878,-3.07,58.13,0,offwind,0.02
970,BEATO-4,offwind,way/1262971878,-3.07,58.13,832,offwind,0.02
971,BLLA-1,offwind,way/96630594-275,-1.401,55.131,832,offwind,0.02
972,BLLA-2,offwind,way/96630594-275,-1.401,55.131,27.6,offwind,0.02
973,BRBEO-1,offwind,way/153884024-275,-3.273,53.484,857,offwind,0.02
974,COSO-1,fossil,way/91010022-400,0.834961,51.542919,857,gas,20.1
975,DBAWO-1,offwind,way/32227788-400,1.9301,54.7489,1190,offwind,0.02
976,DBAWO-2,offwind,way/32227788-400,1.9301,54.7489,1190,offwind,0.02
977,DBAWO-3,offwind,way/32227788-400,1.9301,54.7489,1190,offwind,0.02
978,DBAWO-4,offwind,way/32227788-400,1.9301,54.7489,18.8,offwind,0.02
979,DBAWO-5,offwind,way/32227788-400,1.9301,54.7489,0,offwind,0.02
980,DDGNO-1,offwind,way/32227788-400,1.39,53.249,37.8,offwind,0.02
981,DDGNO-2,offwind,way/32227788-400,1.39,53.249,1332,offwind,0.02
982,DDGNO-3,offwind,way/32227788-400,1.39,53.249,1332,offwind,0.02
983,DDGNO-4,offwind,way/32227788-400,1.39,53.249,1332,offwind,0.02
984,DNGBD-1,nuclear,way/264102298-275,0.95976,50.9134,49,nuclear,11.38
985,DNGB21,nuclear,way/97561542-275,-1.098633,54.686534,49,nuclear,11.38
986,DNGB22,nuclear,way/97561542-275,-1.098633,54.686534,389,nuclear,11.38
987,EAAO-1,offwind,way/576238223-400,2.3,52.66,389,offwind,0.02
988,EAAO-2,offwind,way/576238223-400,2.3,52.66,43,offwind,0.02
989,GAOFO-1,offwind,way/576238223-400,2.035,51.893,27,offwind,0.02
990,GAOFO-3,offwind,way/576238223-400,2.035,51.893,539,offwind,0.02
991,GAOFO-2,offwind,way/576238223-400,2.035,51.893,539,offwind,0.02
992,GAOFO-4,offwind,way/576238223-400,2.035,51.893,50,offwind,0.02
993,GNFSW-1,offwind,way/25422135-220,1.174444,51.739444,0,offwind,0.02
994,GNFSW-2,offwind,way/25422135-220,1.174444,51.739444,50,offwind,0.02
995,GRAI-6,fossil,way/91010022-400,0.703125,51.47454,90,gas,20.1
996,GRAI-7,fossil,way/91010022-400,0.703125,51.47454,1026.2,gas,20.1
997,GRAI-8,fossil,way/91010022-400,0.703125,51.47454,1026.2,gas,20.1
998,GYMRO-15,offwind,way/280317944-220,-3.584,53.459,1026.2,offwind,0.02
999,GYMRO-17,offwind,way/280317944-220,-3.584,53.459,1026.2,offwind,0.02
1000,GYMRO-26,offwind,way/280317944-220,-3.584,53.459,210,offwind,0.02
1001,GYMRO-28,offwind,way/280317944-220,-3.584,53.459,1190,offwind,0.02
1002,HINB-7,nuclear,way/297840585-400,-4.822998,55.646599,1190,nuclear,11.38
1003,HINB-8,nuclear,way/297840585-400,-4.822998,55.646599,1190,nuclear,11.38
1004,HINBD-1,nuclear,way/292371992-275,-3.1280887,51.2088898,1190,nuclear,11.38
1005,HMGTO-1,offwind,way/313180501-400,0.293,53.644,20,offwind,0.02
1006,HMGTO-2,offwind,way/313180501-400,0.293,53.644,49,offwind,0.02
1007,HOWAO-1,offwind,way/32227788-400,1.791,53.885,50,offwind,0.02
1008,HOWAO-2,offwind,way/32227788-400,1.791,53.885,50,offwind,0.02
1009,HOWAO-3,offwind,way/32227788-400,1.791,53.885,50,offwind,0.02
1010,HOWBO-1,offwind,way/32227788-400,1.5518,53.91,100,offwind,0.02
1011,HOWBO-2,offwind,way/32227788-400,1.5518,53.91,100,offwind,0.02
1012,HOWBO-3,offwind,way/32227788-400,1.5518,53.91,41,offwind,0.02
1013,LARYO-1,offwind,way/87953830-400,1.362305,51.645294,100,offwind,0.02
1014,LARYO-2,offwind,way/87953830-400,1.362305,51.645294,20,offwind,0.02
1015,LARYO-3,offwind,way/87953830-400,1.362305,51.645294,50,offwind,0.02
1016,LARYO-4,offwind,way/87953830-400,1.362305,51.645294,25,offwind,0.02
1017,LNCSO-1,offwind,way/635829123-400,0.527344,53.265213,35,offwind,0.02
1018,LNCSO-2,offwind,way/635829123-400,0.527344,53.265213,50,offwind,0.02
1019,MOWEO-1,offwind,way/568527671,-2.69852,58.16708,29,offwind,0.02
1020,MOWEO-2,offwind,way/568527671,-2.69852,58.16708,22,offwind,0.02
1021,MOWEO-3,offwind,way/568527671,-2.69852,58.16708,30,offwind,0.02
1022,RCBKO-1,offwind,way/635829123-400,0.841,53.276,20,offwind,0.02
1023,RCBKO-2,offwind,way/635829123-400,0.841,53.276,20,offwind,0.02
1024,RMPNO-1,offwind,way/91082448-400,-0.27,50.67,20,offwind,0.02
1025,RMPNO-2,offwind,way/91082448-400,-0.27,50.67,1764,offwind,0.02
1026,RREW-1,offwind,way/676646876-400,-3.716667,54.75,30,offwind,0.02
1027,RRWW-1,offwind,way/676646876-400,-3.716667,54.75,1764,offwind,0.02
1028,SGRWO-2,offwind,GB7-275,-1.741,56.588,100,offwind,0.02
1029,SGRWO-3,offwind,GB7-275,-1.741,56.588,360,offwind,0.02
1030,SGRWO-4,offwind,GB7-275,-1.741,56.588,588,offwind,0.02
1031,SGRWO-5,offwind,GB7-275,-1.741,56.588,35,offwind,0.02
1032,SGRWO-6,offwind,GB7-275,-1.741,56.588,1764,offwind,0.02
1033,SHBA-1,fossil,way/313180501-400,-0.131836,53.618579,50,gas,20.1
1034,SHBA-2,fossil,way/313180501-400,-0.131836,53.618579,32,gas,20.1
1035,SHRSO-1,offwind,way/32227788-400,1.147,53.135,100,offwind,0.02
1036,SHRSO-2,offwind,way/32227788-400,1.147,53.135,50,offwind,0.02
1037,TKNEW-1,offwind,way/32227788-400,0.9,53.4,50,offwind,0.02
1038,TKNWW-1,offwind,way/32227788-400,0.9,53.4,6,offwind,0.02
1039,WDNSO-1,offwind,way/280317944-220,-3.768311,53.923751,100,offwind,0.02
1040,WDNSO-2,offwind,way/280317944-220,-3.768311,53.923751,100,offwind,0.02
1041,WHILW-1,onwind,GB22-400,-3.463,53.983,20,onwind,1.5
1042,WHILW-2,onwind,GB22-400,-3.463,53.983,1764,onwind,1.5
1043,WLNYO-2,offwind,GB22-400,-3.522,54.044,300,offwind,0.02
1044,WLNYO-3,offwind,GB22-400,-3.522,54.044,300,offwind,0.02
