,UnitID,name,type,Bus name,x,y,capacity,Technology,Cost,Start Year,Retired Year,Status
247,new_solar_21890,solar_21890,solar,way/95279334-400,-1.7376,51.6148,49.9,solar,,,,pre-construction
248,new_solar_21891,solar_21891,solar,way/23059230-400,-1.0347,51.7023,49.9,solar,,,,pre-construction
249,new_solar_21892,solar_21892,solar,way/91003253-400,-0.9835,53.0605,49.9,solar,,2028.0,,pre-construction
250,new_solar_21893,solar_21893,solar,way/314338790-400,-0.6432,53.3521,200.0,solar,,,,pre-construction
251,new_solar_21894,solar_21894,solar,way/314338790-400,-0.6432,53.3521,200.0,solar,,,,pre-construction
252,new_solar_21895,solar_21895,solar,way/314338790-400,-0.6432,53.3521,200.0,solar,,,,pre-construction
253,new_solar_21896,solar_21896,solar,way/142185552-275,-6.2342,54.6944,46.0,solar,,,,cancelled - inferred 4 y
254,new_solar_21897,solar_21897,solar,way/26938722-400,-3.5647,50.5055,21.0,solar,,,,pre-construction
255,new_solar_21898,solar_21898,solar,way/190511290-400,-0.2109,52.9224,50.0,solar,,,,pre-construction
256,new_solar_21899,solar_21899,solar,way/23988786-400,-1.4601,51.1961,40.0,solar,,2016.0,,operating
257,new_solar_21900,solar_21900,solar,way/43472283-275,-1.403,54.6341,49.9,solar,,,,pre-construction
258,new_solar_21901,solar_21901,solar,way/32227788-400,1.4079,52.5689,27.0,solar,,,,shelved - inferred 2 y
259,new_solar_21902,solar_21902,solar,way/88287125-400,-0.5926,52.116,45.0,solar,,,,shelved - inferred 2 y
260,new_solar_21903,solar_21903,solar,GB69-400,0.4672,51.6096,25.6,solar,,,,pre-construction
261,new_solar_21904,solar_21904,solar,way/33917128-275,-0.4187,53.7806,49.9,solar,,,,pre-construction
262,new_solar_21905,solar_21905,solar,way/90534270-400,-1.1357,52.3596,49.9,solar,,,,construction
263,new_solar_21906,solar_21906,solar,way/90534270-400,-1.1527,52.3286,49.9,solar,,,,pre-construction
264,new_solar_21907,solar_21907,solar,way/92260633-275,-1.6786,52.1229,50.0,solar,,,,pre-construction
265,new_solar_21908,solar_21908,solar,relation/11543333-400,-1.5522,54.7124,49.9,solar,,,,pre-construction
266,new_solar_21909,solar_21909,solar,relation/13110367-400,-4.9189,51.8195,31.3,solar,,2014.0,,operating
267,new_solar_21910,solar_21910,solar,GB63-400,0.6026,52.0524,50.0,solar,,,,pre-construction
268,new_solar_21911,solar_21911,solar,relation/12543034-275,-3.2473,51.5959,20.0,solar,,,,pre-construction
269,new_solar_21912,solar_21912,solar,relation/11543333-400,-1.6989,54.4111,49.5,solar,,,,construction
270,new_solar_21913,solar_21913,solar,way/26678829-400,-3.3839,50.8877,49.9,solar,,,,pre-construction
271,new_solar_21914,solar_21914,solar,way/92460913-400,-2.1556,52.0884,49.9,solar,,,,shelved
272,new_solar_21915,solar_21915,solar,way/20851038-400,-1.0375,50.9138,49.9,solar,,,,pre-construction
273,new_solar_21916,solar_21916,solar,way/100009331-400,-4.4161,50.7924,42.0,solar,,,,cancelled
274,new_solar_21917,solar_21917,solar,way/90534270-400,-1.2444,52.6036,40.0,solar,,,,pre-construction
275,new_solar_21918,solar_21918,solar,way/339008021-275,-5.7687,54.7443,21.8,solar,,,,cancelled
276,new_solar_21919,solar_21919,solar,way/32227788-400,1.1794,52.7924,28.0,solar,,,,pre-construction
277,new_solar_21920,solar_21920,solar,way/23059230-400,-1.0057,51.7103,49.9,solar,,,,pre-construction
278,new_solar_21921,solar_21921,solar,way/96067520-275,-2.2056,52.2926,49.9,solar,,2025.0,,pre-construction
279,new_solar_21922,solar_21922,solar,way/23988786-400,-1.6856,51.1936,49.9,solar,,,,pre-construction
280,new_solar_21923,solar_21923,solar,GB58-275,-1.7751,52.2003,25.0,solar,,2016.0,,operating
281,new_solar_21924,solar_21924,solar,GB58-275,-1.7599,52.1949,32.0,solar,,,,pre-construction
282,new_solar_21925,solar_21925,solar,way/635836276-275,-0.297,53.7928,45.0,solar,,,,pre-construction
283,new_solar_21926,solar_21926,solar,way/263863442-400,-1.5042,51.7645,36.0,solar,,,,pre-construction
284,new_solar_21927,solar_21927,solar,GB9-275,-3.4646,56.0996,29.9,solar,,,,pre-construction
285,new_solar_21928,solar_21928,solar,way/241491759-275,-2.5406,56.7469,39.9,solar,,,,pre-construction
286,new_solar_21929,solar_21929,solar,way/23281217-400,0.9711,51.0929,49.9,solar,,,,pre-construction
287,new_solar_21930,solar_21930,solar,way/160580052-400,-0.8654,53.7469,400.0,solar,,,,pre-construction
288,new_solar_21931,solar_21931,solar,way/160580052-400,-0.8934,53.7669,50.0,solar,,,,announced
289,new_solar_21932,solar_21932,solar,way/55284068-275,-1.4262,52.2368,34.8,solar,,,,construction
290,new_solar_21933,solar_21933,solar,way/55284068-275,-1.4291,52.2394,25.0,solar,,,,pre-construction
291,new_solar_21934,solar_21934,solar,way/33917128-400,-0.4251,54.2486,32.0,solar,,,,construction
292,new_solar_21935,solar_21935,solar,way/91955171-275,-1.7242,54.835,49.9,solar,,,,pre-construction
293,new_solar_21936,solar_21936,solar,way/45087479-275,-2.4769,51.5478,24.0,solar,,,,cancelled
294,new_solar_21937,solar_21937,solar,way/92260633-275,-1.5591,52.233,25.0,solar,,,,pre-construction
295,new_solar_21938,solar_21938,solar,way/1049638569-400,-2.947,51.3739,24.5,solar,,,,pre-construction
296,new_solar_21939,solar_21939,solar,way/280317944-400,-3.4628,53.2666,62.0,solar,,,,cancelled
297,new_solar_21940,solar_21940,solar,way/1078532568-400,-0.5214,53.0152,32.5,solar,,2014.0,,operating
298,new_solar_21941,solar_21941,solar,way/635829123-400,0.3985,52.7611,49.9,solar,,,,pre-construction
299,new_solar_21942,solar_21942,solar,way/23988786-400,-1.5302,51.1076,49.0,solar,,2016.0,,operating
300,new_solar_21943,solar_21943,solar,way/895564309-220,-0.3145,53.0145,25.0,solar,,,,cancelled
301,new_solar_21944,solar_21944,solar,way/25935453-400,0.3486,52.2502,29.9,solar,,2015.0,,operating
302,new_solar_21945,solar_21945,solar,relation/13110368-400,-1.157,52.8806,49.9,solar,,,,pre-construction
303,new_solar_21946,solar_21946,solar,relation/9572254-400,-5.0073,50.3378,49.9,solar,,,,pre-construction
304,new_solar_21947,solar_21947,solar,way/55284068-275,-1.4306,52.1973,49.9,solar,,,,pre-construction
305,new_solar_21948,solar_21948,solar,relation/7872518-400,0.5095,51.8574,49.9,solar,,,,pre-construction
306,new_solar_21949,solar_21949,solar,way/23229136-275,0.322,51.5412,49.9,solar,,,,construction
307,new_solar_21950,solar_21950,solar,way/25935453-400,0.222,52.312,20.0,solar,,2016.0,,operating
308,new_solar_21951,solar_21951,solar,relation/13110367-400,-4.9189,51.8195,31.0,solar,,2014.0,,operating
309,new_solar_21952,solar_21952,solar,way/33917128-400,-0.3466,53.8685,40.0,solar,,,,pre-construction
310,new_solar_21953,solar_21953,solar,way/25422135-400,0.8468,52.3508,49.0,solar,,,,pre-construction
311,new_solar_21954,solar_21954,solar,way/314338790-400,-0.4287,53.2439,22.0,solar,,2015.0,,operating
312,new_solar_21955,solar_21955,solar,way/314338790-400,-0.4371,53.2387,49.8,solar,,,,pre-construction
313,new_solar_21956,solar_21956,solar,way/95279334-400,-2.0961,51.6103,49.9,solar,,,,pre-construction
314,new_solar_21957,solar_21957,solar,way/32227788-400,1.2208,52.5443,24.0,solar,,,,pre-construction
315,new_solar_21958,solar_21958,solar,way/26678829-400,-3.3603,50.733,30.0,solar,,,,pre-construction
316,new_solar_21959,solar_21959,solar,way/103915328-400,-2.0768,51.4429,49.9,solar,,,,pre-construction
317,new_solar_21960,solar_21960,solar,way/166764802-275,-6.1863,54.5058,25.7,solar,,2018.0,,operating
318,new_solar_21961,solar_21961,solar,way/92340133-400,-0.9007,51.9626,22.0,solar,,2023.0,,operating
319,new_solar_21962,solar_21962,solar,way/91003253-400,-0.8367,53.1379,49.9,solar,,,,pre-construction
320,new_solar_21963,solar_21963,solar,way/89038614-400,-0.4692,52.3997,49.9,solar,,,,pre-construction
321,new_solar_21964,solar_21964,solar,GB61-275,-2.0974,52.3217,49.9,solar,,,,pre-construction
322,new_solar_21965,solar_21965,solar,way/133323988-400,-1.8424,57.5599,50.0,solar,,,,pre-construction
323,new_solar_21966,solar_21966,solar,way/49922626-400,-2.5088,50.6772,300.0,solar,,,,cancelled
324,new_solar_21967,solar_21967,solar,GB52-400,-0.0685,52.9607,28.0,solar,,,,shelved
325,new_solar_21968,solar_21968,solar,GB52-400,-0.0685,52.9607,28.0,solar,,,,cancelled
326,new_solar_21969,solar_21969,solar,way/90547685-275,-1.2249,53.2473,25.0,solar,,,,pre-construction
327,new_solar_21970,solar_21970,solar,way/133323988-275,-1.9152,57.6012,60.1,solar,,,,pre-construction
328,new_solar_21971,solar_21971,solar,way/635836276-275,-0.2315,53.7657,49.9,solar,,,,pre-construction
329,new_solar_21972,solar_21972,solar,way/49922626-400,-2.3165,50.6654,30.0,solar,,,,pre-construction
330,new_solar_21973,solar_21973,solar,way/100009331-400,-4.1411,51.0063,32.0,solar,,,,pre-construction
331,new_solar_21974,solar_21974,solar,way/314338790-400,-0.7426,53.336,531.0,solar,,,,pre-construction
332,new_solar_21975,solar_21975,solar,way/43472283-275,-1.416,54.576,50.0,solar,,,,pre-construction
333,new_solar_21976,solar_21976,solar,way/88287125-400,-0.7982,52.4488,20.5,solar,,2015.0,,operating
334,new_solar_21977,solar_21977,solar,way/88287125-400,-1.0469,52.2476,49.9,solar,,,,pre-construction
335,new_solar_21978,solar_21978,solar,way/92460913-400,-2.1498,52.0692,32.0,solar,,2021.0,,operating
336,new_solar_21979,solar_21979,solar,way/89699558-275,-3.2713,56.1129,39.0,solar,,,,pre-construction
337,new_solar_21980,solar_21980,solar,way/91003253-400,-0.6744,52.9559,50.0,solar,,,,pre-construction
338,new_solar_21981,solar_21981,solar,way/25935453-400,0.3098,52.2931,39.5,solar,,2020.0,,operating
339,new_solar_21982,solar_21982,solar,way/1078532568-400,-0.4133,52.9682,20.0,solar,,,,construction
340,new_solar_21983,solar_21983,solar,way/88287125-400,-0.6476,52.4216,38.0,solar,,,,pre-construction
341,new_solar_21984,solar_21984,solar,way/92460913-400,-2.3977,51.8128,32.0,solar,,,,cancelled
342,new_solar_21985,solar_21985,solar,way/24165071-400,-0.2203,51.9415,50.0,solar,,,,pre-construction
343,new_solar_21986,solar_21986,solar,way/32227788-400,0.7644,52.695,49.9,solar,,,,pre-construction
344,new_solar_21987,solar_21987,solar,way/25935453-400,0.2699,52.1845,38.1,solar,,2015.0,,operating
345,new_solar_21988,solar_21988,solar,way/92340133-400,-1.1434,52.038,49.9,solar,,,,pre-construction
346,new_solar_21989,solar_21989,solar,way/25935453-400,0.225,52.321,24.8,solar,,2016.0,,operating
347,new_solar_21990,solar_21990,solar,relation/7650368-400,-0.4722,51.9707,43.5,solar,,,,cancelled
348,new_solar_21991,solar_21991,solar,way/576238223-400,1.4922,52.2148,42.0,solar,,,,shelved - inferred 2 y
349,new_solar_21992,solar_21992,solar,way/160279525-400,-0.1735,53.5603,49.9,solar,,,,pre-construction
350,new_solar_21993,solar_21993,solar,way/89453364-400,-0.6026,51.9326,20.0,solar,,,,pre-construction
351,new_solar_21994,solar_21994,solar,way/635226843-400,0.1827,52.7391,49.9,solar,,,,pre-construction
352,new_solar_21995,solar_21995,solar,relation/10695345-400,1.3382,51.1556,27.0,solar,,,,cancelled
353,new_solar_21996,solar_21996,solar,GB64-220,1.3628,52.1852,25.0,solar,,,,shelved
354,new_solar_21997,solar_21997,solar,way/376450057-400,-0.1817,52.5302,22.0,solar,,,,cancelled
355,new_solar_21998,solar_21998,solar,way/89453364-400,-0.7537,51.8401,40.0,solar,,,,pre-construction
356,new_solar_21999,solar_21999,solar,way/92331023-275,-1.3931,53.0982,50.0,solar,,,,cancelled
357,new_solar_22000,solar_22000,solar,way/25422135-400,0.8645,52.4356,30.0,solar,,,,pre-construction
358,new_solar_22001,solar_22001,solar,way/25422135-400,0.8645,52.4356,34.0,solar,,,,cancelled
359,new_solar_22002,solar_22002,solar,way/92340133-400,-1.199,52.0652,49.9,solar,,,,pre-construction
360,new_solar_22003,solar_22003,solar,GB64-220,1.2267,51.8488,26.0,solar,,,,pre-construction
361,new_solar_22004,solar_22004,solar,way/48876730-275,-3.0205,51.0203,20.0,solar,,,,pre-construction
362,new_solar_22005,solar_22005,solar,way/90099036-400,-1.8115,50.8902,23.0,solar,,,,construction
363,new_solar_22006,solar_22006,solar,way/90534270-400,-1.3745,52.591,35.0,solar,,,,cancelled
364,new_solar_22007,solar_22007,solar,way/142741752-400,-2.0586,52.8136,49.5,solar,,,,pre-construction
365,new_solar_22008,solar_22008,solar,way/90534270-400,-1.2651,52.4215,27.0,solar,,,,pre-construction
366,new_solar_22009,solar_22009,solar,way/23059230-400,-1.0131,51.7048,49.9,solar,,,,pre-construction
367,new_solar_22010,solar_22010,solar,way/25422135-220,1.117,51.8319,22.5,solar,,,,pre-construction
368,new_solar_22011,solar_22011,solar,way/92331023-275,-1.389,53.2164,49.9,solar,,,,pre-construction
369,new_solar_22012,solar_22012,solar,way/23988786-400,-1.5102,51.2483,49.9,solar,,2025.0,,construction
370,new_solar_22013,solar_22013,solar,way/160279525-400,-0.2137,53.2749,49.9,solar,,,,pre-construction
371,new_solar_22014,solar_22014,solar,way/87204522-275,-1.6551,52.6904,49.9,solar,,,,pre-construction
372,new_solar_22015,solar_22015,solar,way/200511209-400,-1.4049,54.81,49.9,solar,,,,pre-construction
373,new_solar_22016,solar_22016,solar,way/91003253-400,-0.821,53.029,49.9,solar,,2021.0,,operating
374,new_solar_22017,solar_22017,solar,way/895564309-400,-0.2076,52.9766,500.0,solar,,,,pre-construction
375,new_solar_22018,solar_22018,solar,way/160580052-400,-1.025,53.73,250.0,solar,,,,pre-construction
376,new_solar_22019,solar_22019,solar,relation/10695345-400,1.3603,51.3634,30.0,solar,,,,pre-construction
377,new_solar_22020,solar_22020,solar,way/87953830-400,1.0892,51.3512,20.0,solar,,,,pre-construction
378,new_solar_22021,solar_22021,solar,way/23229136-275,0.3765,51.59,49.9,solar,,,,pre-construction
379,new_solar_22022,solar_22022,solar,way/109463536-275,-1.1975,53.9736,40.0,solar,,,,pre-construction
380,new_solar_22023,solar_22023,solar,relation/11543333-400,-1.5494,54.7102,49.9,solar,,,,pre-construction
381,new_solar_22024,solar_22024,solar,way/127184694-400,-2.589,52.7674,49.9,solar,,,,pre-construction
382,new_solar_22025,solar_22025,solar,way/92460913-400,-2.3267,51.8076,25.0,solar,,,,shelved
383,new_solar_22026,solar_22026,solar,way/143905069-275,-0.8018,53.2272,42.7,solar,,,,pre-construction
384,new_solar_22027,solar_22027,solar,way/677510482-275,-4.1037,54.8228,49.9,solar,,,,pre-construction
385,new_solar_22028,solar_22028,solar,relation/14921826-400,-2.7706,55.0551,20.0,solar,,2026.0,,pre-construction
386,new_solar_22029,solar_22029,solar,way/49922626-400,-2.5169,50.8985,35.0,solar,,,,pre-construction
387,new_solar_22030,solar_22030,solar,GB16-400,-1.9022,54.898,40.0,solar,,,,pre-construction
388,new_solar_22031,solar_22031,solar,relation/13110368-400,-1.1301,52.8467,42.9,solar,,,,pre-construction
389,new_solar_22032,solar_22032,solar,way/92460913-400,-2.3452,51.9077,49.9,solar,,,,pre-construction
390,new_solar_22033,solar_22033,solar,way/4746208-400,-0.3376,51.6573,49.9,solar,,,,pre-construction
391,new_solar_22034,solar_22034,solar,way/45087479-275,-2.5276,51.6639,49.9,solar,,,,pre-construction
392,new_solar_22035,solar_22035,solar,way/29111844-400,0.5348,51.6765,41.8,solar,,,,pre-construction
393,new_solar_22036,solar_22036,solar,way/90534270-400,-1.2719,52.59,20.0,solar,,,,pre-construction
394,new_solar_22037,solar_22037,solar,way/111528318-275,-2.8271,56.6254,30.0,solar,,,,pre-construction
395,new_solar_22038,solar_22038,solar,way/92460913-400,-2.3624,51.7357,28.5,solar,,2015.0,,operating
396,new_solar_22039,solar_22039,solar,way/166764802-275,-6.1807,54.5601,25.2,solar,,2017.0,,operating
397,new_solar_22040,solar_22040,solar,way/90534270-400,-1.2915,52.5913,40.0,solar,,,,pre-construction
398,new_solar_22041,solar_22041,solar,way/295657862-275,-3.7882,51.6154,100.0,solar,,,,announced
399,new_solar_22042,solar_22042,solar,way/92460913-400,-2.1611,52.0499,25.0,solar,,,,pre-construction
400,new_solar_22043,solar_22043,solar,way/92460913-400,-2.1606,52.058,25.0,solar,,,,pre-construction
401,new_solar_22044,solar_22044,solar,way/92260633-275,-1.6565,52.361,49.9,solar,,,,cancelled
402,new_solar_22045,solar_22045,solar,way/92260633-275,-1.6565,52.3456,49.9,solar,,,,pre-construction
403,new_solar_22046,solar_22046,solar,way/34656007-400,-4.4009,50.7276,29.0,solar,,,,pre-construction
404,new_solar_22047,solar_22047,solar,GB81-400,-2.9779,51.1615,24.0,solar,,2024.0,,operating
405,new_solar_22048,solar_22048,solar,way/91082448-400,-0.3217,50.9095,49.9,solar,,,,pre-construction
406,new_solar_22049,solar_22049,solar,way/1275300370-275,0.233,51.391,49.9,solar,,,,pre-construction
407,new_solar_22050,solar_22050,solar,way/26678829-400,-3.3588,50.7786,49.9,solar,,,,pre-construction
408,new_solar_22051,solar_22051,solar,way/1297690788-275,-1.3199,54.7231,50.0,solar,,,,pre-construction
409,new_solar_22052,solar_22052,solar,way/635836276-275,-0.2399,53.7729,25.7,solar,,2020.0,,operating
410,new_solar_22053,solar_22053,solar,way/48876730-275,-3.0028,51.0794,49.9,solar,,,,pre-construction
411,new_solar_22054,solar_22054,solar,GB63-400,0.7135,52.3114,26.0,solar,,,,pre-construction
412,new_solar_22055,solar_22055,solar,way/472164401-400,-1.066,53.1284,49.9,solar,,,,pre-construction
413,new_solar_22056,solar_22056,solar,way/92331023-275,-1.3371,53.2585,31.0,solar,,,,pre-construction
414,new_solar_22057,solar_22057,solar,way/24165071-400,-0.1403,52.0509,40.0,solar,,,,shelved - inferred 2 y
415,new_solar_22058,solar_22058,solar,way/91010022-400,0.6966,51.3705,49.9,solar,,,,pre-construction
416,new_solar_22059,solar_22059,solar,way/32227788-400,0.7605,52.6928,50.0,solar,,,,construction
417,new_solar_22060,solar_22060,solar,way/92260633-275,-1.4844,52.1946,20.1,solar,,,,pre-construction
418,new_solar_22061,solar_22061,solar,way/91003253-400,-0.849,52.9179,49.9,solar,,,,pre-construction
419,new_solar_22062,solar_22062,solar,relation/10377509-400,-3.2305,55.0288,37.9,solar,,,,pre-construction
420,new_solar_22063,solar_22063,solar,way/1252341626-275,-3.2971,56.5321,20.5,solar,,,,pre-construction
421,new_solar_22064,solar_22064,solar,way/142185552-275,-6.147,54.8098,50.0,solar,,,,pre-construction
422,new_solar_22065,solar_22065,solar,relation/7886014-400,-2.4043,52.6376,22.0,solar,,,,pre-construction
423,new_solar_22066,solar_22066,solar,way/95279334-400,-2.0303,51.6603,49.9,solar,,,,pre-construction
424,new_solar_22067,solar_22067,solar,way/95279334-400,-1.6396,51.7601,37.0,solar,,2014.0,,operating
425,new_solar_22068,solar_22068,solar,way/33917128-400,-0.346,53.8194,50.0,solar,,,,pre-construction
426,new_solar_22069,solar_22069,solar,way/676775628-275,-4.7371,54.9937,20.0,solar,,,,pre-construction
427,new_solar_22070,solar_22070,solar,way/92340133-400,-0.8417,51.7639,40.0,solar,,,,pre-construction
428,new_solar_22071,solar_22071,solar,GB7-275,-2.0639,57.3126,21.0,solar,,,,pre-construction
429,new_solar_22072,solar_22072,solar,relation/13110368-400,-1.2183,52.8602,49.9,solar,,,,cancelled
430,new_solar_22073,solar_22073,solar,way/433545528-220,-3.5167,53.312,24.0,solar,,,,cancelled - inferred 4 y
431,new_solar_22074,solar_22074,solar,way/91003253-400,-0.8949,53.1205,49.9,solar,,,,cancelled
432,new_solar_22075,solar_22075,solar,way/143105488-275,-4.4673,55.348,20.0,solar,,,,pre-construction
433,new_solar_22076,solar_22076,solar,way/160279525-400,-0.1461,53.5251,27.1,solar,,2016.0,,operating
434,new_solar_22077,solar_22077,solar,way/25935453-400,0.611,52.2888,20.9,solar,,2014.0,,operating
435,new_solar_22078,solar_22078,solar,way/25492769-275,-1.5901,53.6545,49.9,solar,,,,pre-construction
436,new_solar_22079,solar_22079,solar,way/263863442-400,-1.3736,51.644,46.0,solar,,2014.0,,operating
437,new_solar_22080,solar_22080,solar,GB63-400,0.9368,51.8141,21.3,solar,,2015.0,,operating
438,new_solar_22081,solar_22081,solar,way/26678829-400,-3.3723,50.8235,49.9,solar,,,,cancelled
439,new_solar_22082,solar_22082,solar,way/45087479-275,-2.4774,51.5779,49.9,solar,,2023.0,,operating
440,new_solar_22083,solar_22083,solar,way/92460913-400,-2.6285,52.0657,45.0,solar,,2024.0,,operating
