charging_id,bus_id,distance,region_ID
26035,271,0.046590303199613554,UKH14
26347,271,0.29245526476359524,UKH14
26348,271,0.29245526476359524,UKH14
26453,378,0.26958868713111883,UKH14
26500,271,0.39871227008485116,UKH14
26501,271,0.39871227008485116,UKH14
26502,271,0.39871227008485116,UKH14
26613,271,0.6218739463451196,UKH14
26614,271,0.6218739463451196,UKH14
26615,271,0.6218739463451196,UKH14
26616,271,0.6218739463451196,UKH14
27187,271,0.5899387659212946,UKH14
27188,271,0.5899387659212946,UKH14
27302,271,0.6890752459384439,UKH14
27303,271,0.6890752459384439,UKH14
27839,271,0.39846644716145546,UKH14
27840,271,0.3805341405245393,UKH14
28793,272,0.12071279501614049,UKH14
28794,272,0.12071279501614049,UKH14
29053,272,0.04829938142438794,UKH14
29054,272,0.04829938142438794,UKH14
29204,272,0.2630104651605515,UKH14
29205,272,0.2630104651605515,UKH14
29214,271,0.2699128639064736,UKH14
29215,271,0.2699128639064736,UKH14
29217,271,0.1776736495096239,UKH14
29218,271,0.1776736495096239,UKH14
29221,272,0.22206884708130134,UKH14
29222,272,0.22206884708130134,UKH14
29620,272,0.21513316378693992,UKH14
29621,272,0.21513316378693992,UKH14
29662,271,0.390719567273541,UKH14
29663,271,0.390719567273541,UKH14
29670,271,0.5791063682375751,UKH14
29671,271,0.5791063682375751,UKH14
29678,378,0.2552258440688007,UKH14
29679,378,0.2552258440688007,UKH14
29893,272,0.17559360658093545,UKH14
29894,272,0.17559360658093545,UKH14
29964,272,0.16302957931780349,UKH14
29985,272,0.3026447472881887,UKH14
29986,272,0.3026447472881887,UKH14
29991,378,0.31163523677752136,UKH14
30908,272,0.29078014648173434,UKH14
31547,271,0.38453789324511733,UKH14
31997,378,0.23092466065445927,UKH14
32120,271,0.0591053868000602,UKH14
32289,272,0.23839809277456153,UKH14
32290,272,0.23839809277456153,UKH14
32695,271,0.7210566615086283,UKH14
32696,271,0.3961922374481866,UKH14
32697,271,0.3822061453769971,UKH14
32698,271,0.674849775016087,UKH14
32699,271,0.38285998295872004,UKH14
32700,271,0.39102947584766884,UKH14
32701,271,0.3801197104503184,UKH14
32702,271,0.3930557585165183,UKH14
32703,271,0.3799139743600989,UKH14
33205,272,0.2176661556379591,UKH14
33366,271,0.10886489426188234,UKH14
33367,271,0.10886489426188234,UKH14
33368,271,0.10886489426188234,UKH14
33372,272,0.2856034134960539,UKH14
33373,272,0.2856034134960539,UKH14
33374,272,0.2856034134960539,UKH14
33899,378,0.1937712535009703,UKH14
33900,378,0.1937712535009703,UKH14
33902,272,0.27784288414096336,UKH14
33903,272,0.27784288414096336,UKH14
33912,272,0.06094005934928925,UKH14
33913,272,0.06094005934928925,UKH14
33914,272,0.06094005934928925,UKH14
35643,272,0.11944358759497868,UKH14
36059,378,0.13857454226463997,UKH14
36162,271,0.6214014943997903,UKH14
36230,271,0.4120025978933442,UKH14
36671,272,0.05757685757418961,UKH14
36743,271,0.6922925693824521,UKH14
36841,272,0.2987367131642136,UKH14
36842,272,0.2987367131642136,UKH14
36843,272,0.2987367131642136,UKH14
36975,272,0.07980355693310638,UKH14
36976,272,0.07980355693310638,UKH14
36977,272,0.07980355693310638,UKH14
37400,378,0.31475256781369754,UKH14
37479,271,0.40468409670791805,UKH14
37480,271,0.40468409670791805,UKH14
37481,271,0.40468409670791805,UKH14
37674,272,0.08787896912721918,UKH14
37675,272,0.08787896912721918,UKH14
37676,272,0.08787896912721918,UKH14
37700,271,0.39374275065121445,UKH14
37701,271,0.39374275065121445,UKH14
37702,271,0.39374275065121445,UKH14
37960,378,0.1816227708318603,UKH14
37988,271,0.4048439356852603,UKH14
37989,271,0.4048439356852603,UKH14
38287,271,0.6787410346474667,UKH14
38848,271,0.3175236036271109,UKH14
38849,271,0.3175236036271109,UKH14
38945,272,0.08660689466242495,UKH14
39018,272,0.13681888318130034,UKH14
39195,271,0.11106823588253623,UKH14
39310,378,0.20213903809168185,UKH14
39423,378,0.2792698734608203,UKH14
39685,378,0.10556562200811072,UKH14
39686,378,0.10556562200811072,UKH14
39687,378,0.10556562200811072,UKH14
39717,272,0.09256765271545153,UKH14
39718,272,0.09256765271545153,UKH14
39719,272,0.09256765271545153,UKH14
39952,271,0.677978339525176,UKH14
39983,378,0.29578470068813545,UKH14
39984,378,0.29578470068813545,UKH14
40008,271,0.6987812023989669,UKH14
40136,378,0.2939067761448322,UKH14
40534,272,0.14595180875750743,UKH14
40610,271,0.39384585974855046,UKH14
40713,272,0.04599267250594166,UKH14
40789,271,0.33017359803156987,UKH14
40866,378,0.12123788655483396,UKH14
41076,271,0.38495191999842177,UKH14
41421,271,0.3957223468965776,UKH14
41444,272,0.19482390883880432,UKH14
41477,271,0.6775848665392233,UKH14
41486,378,0.3036563422349074,UKH14
41522,378,0.2507065912322703,UKH14
41523,378,0.2507065912322703,UKH14
41618,271,0.6707950528009181,UKH14
41684,271,0.5162855517158385,UKH14
41685,271,0.5162855517158385,UKH14
41700,272,0.09478508242190772,UKH14
41701,272,0.3072081508744042,UKH14
41702,378,0.05285581986359365,UKH14
41764,272,0.0504700696274386,UKH14
41795,271,0.5068323718103965,UKH14
41885,271,0.03062972315292245,UKH14
42043,378,0.10555229136697458,UKH14
42122,378,0.1981195481121564,UKH14
42158,271,0.38936603545933257,UKH14
42159,271,0.38936603545933257,UKH14
42265,272,0.09298727767122848,UKH14
42297,271,0.5063946866738274,UKH14
42314,272,0.20393685436781092,UKH14
42319,271,0.313563658716263,UKH14
42613,378,0.15559515764089363,UKH14
42728,378,0.13855480727016936,UKH14
42766,272,0.13771803096929036,UKH14
42941,271,0.12220014374788667,UKH14
43259,271,0.40819016849877576,UKH14
43546,271,0.7048024364983164,UKH14
43547,271,0.7048024364983164,UKH14
43550,272,0.08707885154228162,UKH14
44747,271,0.5914154559515631,UKH14
44883,272,0.2056271987146535,UKH14
44884,272,0.04637334375301611,UKH14
45206,272,0.2894211000091021,UKH14
45207,272,0.2894211000091021,UKH14
45476,272,0.0744310144408612,UKH14
45481,271,0.39288420546798686,UKH14
45850,271,0.4074628539268085,UKH14
45852,378,0.28886365388349633,UKH14
45853,378,0.28886365388349633,UKH14
45855,272,0.0818524791212548,UKH14
45899,272,0.25943049430276904,UKH14
46115,272,0.12078292529531917,UKH14
46157,272,0.1525728559458494,UKH14
46664,271,0.3958178531819755,UKH14
46665,271,0.3958178531819755,UKH14
46691,378,0.04138390556408607,UKH14
46692,378,0.04138390556408607,UKH14
46693,272,0.21747508986861372,UKH14
46694,272,0.21747508986861372,UKH14
3,484,0.04870346021691724,UKC22
4,484,0.04870346021691724,UKC22
318,222,0.10435722015706676,UKC22
319,222,0.10435722015706676,UKC22
320,222,0.10435722015706676,UKC22
882,454,0.030539178157267206,UKC22
883,454,0.030539178157267206,UKC22
884,454,0.030539178157267206,UKC22
2177,454,0.08834539088105037,UKC22
2226,454,0.06896541703562196,UKC22
2227,454,0.06896541703562196,UKC22
2228,454,0.06896541703562196,UKC22
2229,454,0.06896541703562196,UKC22
2230,454,0.06896541703562196,UKC22
2231,454,0.06896541703562196,UKC22
2365,454,0.06688120594631669,UKC22
2366,454,0.06688120594631669,UKC22
2368,484,0.0770015692193092,UKC22
2369,454,0.04412186699342375,UKC22
5564,484,0.07829743089703534,UKC22
5565,484,0.07829743089703534,UKC22
5566,484,0.07829743089703534,UKC22
5567,484,0.07829743089703534,UKC22
5568,484,0.07829743089703534,UKC22
5569,484,0.07829743089703534,UKC22
6388,454,0.10836914597689326,UKC22
6389,454,0.10836914597689326,UKC22
7867,223,0.0433373316960379,UKC22
7868,223,0.0433373316960379,UKC22
7869,223,0.0433373316960379,UKC22
7870,223,0.039293793504273936,UKC22
7871,223,0.039293793504273936,UKC22
7872,222,0.030742801982559277,UKC22
7873,222,0.030742801982559277,UKC22
7874,223,0.01746962351903107,UKC22
7875,223,0.01746962351903107,UKC22
8139,484,0.07904557785705628,UKC22
8140,454,0.09341391246724161,UKC22
8141,484,0.07300694227014305,UKC22
8142,484,0.07300694227014305,UKC22
8143,484,0.07349989962591745,UKC22
8144,484,0.1209409830903491,UKC22
8145,484,0.08501481376943641,UKC22
8146,454,0.1252316436425926,UKC22
8149,484,0.12020570496481582,UKC22
8150,454,0.12095025606903538,UKC22
8151,454,0.13789716019288106,UKC22
8152,454,0.13789716019288106,UKC22
8695,223,0.040580001092713584,UKC22
8696,223,0.040580001092713584,UKC22
