BusID,bus_name,voltage,x,y,RegionName,color,geometry,index_right,NUTS_ID,LEVL_CODE,CNTR_CODE,NAME_LATN,NUTS_NAME,MOUNT_TYPE,URBN_TYPE,COAST_TYPE
406,way/762272690-275,275.0,-4.066787747,57.30110569,Inverness,red,POINT (-4.066787747 57.30110569),1246.0,UKM62,3.0,UK,"Inverness & Nairn and Moray, Badenoch & Strathspey","Inverness & Nairn and Moray, Badenoch & Strathspey",2.0,2.0,1.0
407,way/76468460-275,275.0,-3.693769983,56.00460775,Grangemouth,green,POINT (-3.693769983 56.00460775),1467.0,UKM76,3.0,UK,Falkirk,Falkirk,4.0,1.0,1.0
408,way/77065229-400,400.0,0.118460111,51.93505282,Pelham,green,POINT (0.118460111 51.93505282),1117.0,UKH23,3.0,UK,Hertfordshire,Hertfordshire,4.0,1.0,2.0
409,way/775577829-400,400.0,1.144968072,51.09855294,Sellindge,red,POINT (1.144968072 51.09855294),1487.0,UKJ44,3.0,UK,East Kent,East Kent,4.0,1.0,1.0
410,way/778717371-275,275.0,-3.599421067,57.50405712,Nairn,red,POINT (-3.599421067 57.50405712),1246.0,UKM62,3.0,UK,"Inverness & Nairn and Moray, Badenoch & Strathspey","Inverness & Nairn and Moray, Badenoch & Strathspey",2.0,2.0,1.0
411,way/785730495-275,275.0,-1.089053186,53.57850934,Thorpe Marsh,green,POINT (-1.089053186 53.57850934),1397.0,UKE31,3.0,UK,"Barnsley, Doncaster and Rotherham","Barnsley, Doncaster and Rotherham",4.0,1.0,2.0
412,way/785730495-400,400.0,-1.088785654,53.57872645,Thorpe Marsh,red,POINT (-1.088785654 53.57872645),1397.0,UKE31,3.0,UK,"Barnsley, Doncaster and Rotherham","Barnsley, Doncaster and Rotherham",4.0,1.0,2.0
413,way/796648851-275,275.0,-1.471569691,53.34858558,Jordanthorpe,green,POINT (-1.471569691 53.34858558),1398.0,UKE32,3.0,UK,Sheffield,Sheffield,4.0,1.0,2.0
414,way/81098733-275,275.0,-2.819483009,53.562597,Washway Farm,green,POINT (-2.819483009 53.562597),1395.0,UKD47,3.0,UK,Chorley and West Lancashire,Chorley and West Lancashire,4.0,1.0,1.0
415,way/814351697-400,400.0,0.598549967,51.41855325,Kingsnorth,green,POINT (0.598549967 51.41855325),1498.0,UKJ41,3.0,UK,Medway,Medway,4.0,1.0,1.0
416,way/820229174-275,275.0,-4.245682384,57.42194651,Inverness,green,POINT (-4.245682384 57.42194651),1246.0,UKM62,3.0,UK,"Inverness & Nairn and Moray, Badenoch & Strathspey","Inverness & Nairn and Moray, Badenoch & Strathspey",2.0,2.0,1.0
417,way/820237569-400,400.0,-2.516056398,57.40999278,Kintore,red,POINT (-2.516056398 57.40999278),1195.0,UKM50,3.0,UK,Aberdeen City and Aberdeenshire,Aberdeen City and Aberdeenshire,4.0,2.0,1.0
418,way/842685465-275,275.0,-2.849826533,57.45195874,Keith,red,POINT (-2.849826533 57.45195874),1195.0,UKM50,3.0,UK,Aberdeen City and Aberdeenshire,Aberdeen City and Aberdeenshire,4.0,2.0,1.0
419,way/84803250-275,275.0,-3.403191696,51.38833487,Aberthaw,green,POINT (-3.403191696 51.38833487),1102.0,UKL22,3.0,UK,Cardiff and Vale of Glamorgan,Cardiff and Vale of Glamorgan,4.0,1.0,1.0
420,way/86071326-275,275.0,-4.377262536,55.92984947,Drumchapel,green,POINT (-4.377262536 55.92984947),1473.0,UKM81,3.0,UK,"East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond","East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond",2.0,1.0,1.0
421,way/86071326-400,400.0,-4.376998788,55.9300736,Drumchapel,red,POINT (-4.376998788 55.9300736),1473.0,UKM81,3.0,UK,"East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond","East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond",2.0,1.0,1.0
422,way/87204522-275,275.0,-1.652042356,52.77468755,Drakelow,red,POINT (-1.652042356 52.77468755),1161.0,UKF13,3.0,UK,South and West Derbyshire,South and West Derbyshire,4.0,1.0,3.0
423,way/87204522-400,400.0,-1.65178207,52.77490581,Drakelow,green,POINT (-1.65178207 52.77490581),1161.0,UKF13,3.0,UK,South and West Derbyshire,South and West Derbyshire,4.0,1.0,3.0
424,way/87207123-400,400.0,-2.083385659,53.04085816,Cellarhead,red,POINT (-2.083385659 53.04085816),1491.0,UKG24,3.0,UK,Staffordshire CC,Staffordshire CC,4.0,1.0,3.0
425,way/87464485-400,400.0,0.00856706,51.75904502,Rye House,green,POINT (0.00856706 51.75904502),1117.0,UKH23,3.0,UK,Hertfordshire,Hertfordshire,4.0,1.0,2.0
426,way/87953830-400,400.0,1.096375597,51.29372071,Canterbury,green,POINT (1.096375597 51.29372071),1487.0,UKJ44,3.0,UK,East Kent,East Kent,4.0,1.0,1.0
427,way/88287125-400,400.0,-0.727876277,52.24314497,Grendon,green,POINT (-0.727876277 52.24314497),1238.0,UKF25,3.0,UK,North Northamptonshire,North Northamptonshire,4.0,1.0,3.0
428,way/88389243-400,400.0,-0.881812113,51.25086753,Fleet,green,POINT (-0.881812113 51.25086753),1497.0,UKJ37,3.0,UK,North Hampshire,North Hampshire,4.0,1.0,2.0
429,way/884174267-275,275.0,-2.908745365,51.56472739,Uskmouth,red,POINT (-2.908745365 51.56472739),1134.0,UKL21,3.0,UK,Monmouthshire and Newport,Monmouthshire and Newport,4.0,1.0,1.0
430,way/884174267-400,400.0,-2.908497308,51.5649482,Uskmouth,green,POINT (-2.908497308 51.5649482),1134.0,UKL21,3.0,UK,Monmouthshire and Newport,Monmouthshire and Newport,4.0,1.0,1.0
431,way/89038614-400,400.0,-0.301682372,52.21479599,Eaton Socon,green,POINT (-0.301682372 52.21479599),1118.0,UKH24,3.0,UK,Bedford,Bedford,4.0,1.0,3.0
432,way/89427607-400,400.0,-4.48023347,53.41520817,Wylfa,green,POINT (-4.48023347 53.41520817),1471.0,UKL11,3.0,UK,Isle of Anglesey,Isle of Anglesey,4.0,3.0,1.0
433,way/89453364-400,400.0,-0.677593692,51.90437449,Sundon,red,POINT (-0.677593692 51.90437449),1172.0,UKH25,3.0,UK,Central Bedfordshire,Central Bedfordshire,4.0,1.0,3.0
434,way/895564309-220,220.0,-0.226607776,52.94474275,,red,POINT (-0.226607776 52.94474275),1198.0,UKF30,3.0,UK,Lincolnshire,Lincolnshire,4.0,2.0,1.0
435,way/895564309-400,400.0,-0.226339582,52.94495796,,green,POINT (-0.226339582 52.94495796),1198.0,UKF30,3.0,UK,Lincolnshire,Lincolnshire,4.0,2.0,1.0
436,way/89573357-275,275.0,-3.947015409,52.92694327,Trawsfynydd,red,POINT (-3.947015409 52.92694327),1371.0,UKL12,3.0,UK,Gwynedd,Gwynedd,2.0,3.0,1.0
437,way/89573357-400,400.0,-3.94676574,52.92716626,Trawsfynydd,green,POINT (-3.94676574 52.92716626),1371.0,UKL12,3.0,UK,Gwynedd,Gwynedd,2.0,3.0,1.0
438,way/89573358-400,400.0,-4.090135647,52.92807205,Trawsfynydd,red,POINT (-4.090135647 52.92807205),1371.0,UKL12,3.0,UK,Gwynedd,Gwynedd,2.0,3.0,1.0
439,way/89699558-275,275.0,-3.292936689,56.10595644,Glenniston,green,POINT (-3.292936689 56.10595644),1386.0,UKM72,3.0,UK,Clackmannanshire and Fife,Clackmannanshire and Fife,4.0,1.0,1.0
440,way/89836009-275,275.0,-3.730603794,56.07508685,Bainsford,green,POINT (-3.730603794 56.07508685),1386.0,UKM72,3.0,UK,Clackmannanshire and Fife,Clackmannanshire and Fife,4.0,1.0,1.0
441,way/90099036-400,400.0,-1.895122345,50.84686404,Mannington,green,POINT (-1.895122345 50.84686404),1481.0,UKK25,3.0,UK,Dorset,Dorset,4.0,2.0,1.0
442,way/90125443-400,400.0,-1.023372145,53.95680107,Osbaldwick,green,POINT (-1.023372145 53.95680107),1245.0,UKE21,3.0,UK,York,York,4.0,2.0,2.0
443,way/90534270-400,400.0,-1.216754105,52.59756067,Enderby,green,POINT (-1.216754105 52.59756067),1236.0,UKF22,3.0,UK,Leicestershire CC and Rutland,Leicestershire CC and Rutland,4.0,1.0,3.0
444,way/90539508-400,400.0,-1.601911119,53.48771149,West Melton,green,POINT (-1.601911119 53.48771149),1398.0,UKE32,3.0,UK,Sheffield,Sheffield,4.0,1.0,2.0
445,way/90547674-275,275.0,-1.266652175,53.75624844,Ferrybridge (_M),red,POINT (-1.266652175 53.75624844),1277.0,UKE22,3.0,UK,North Yorkshire CC,North Yorkshire CC,4.0,2.0,1.0
446,way/90547674-400,400.0,-1.266384519,53.75646594,Ferrybridge (_M),green,POINT (-1.266384519 53.75646594),1277.0,UKE22,3.0,UK,North Yorkshire CC,North Yorkshire CC,4.0,2.0,1.0
447,way/90547685-275,275.0,-1.26859529,53.40487399,Thurcroft,red,POINT (-1.26859529 53.40487399),1397.0,UKE31,3.0,UK,"Barnsley, Doncaster and Rotherham","Barnsley, Doncaster and Rotherham",4.0,1.0,2.0
448,way/91003253-400,400.0,-0.868880547,53.07711915,Staythorpe,green,POINT (-0.868880547 53.07711915),1112.0,UKF15,3.0,UK,North Nottinghamshire,North Nottinghamshire,4.0,1.0,2.0
449,way/91010022-400,400.0,0.741584793,51.36834373,Kemsley,green,POINT (0.741584793 51.36834373),1506.0,UKJ43,3.0,UK,Kent Thames Gateway,Kent Thames Gateway,4.0,1.0,1.0
450,way/91010711-400,400.0,0.392417549,51.40501629,Northfleet East,red,POINT (0.392417549 51.40501629),1506.0,UKJ43,3.0,UK,Kent Thames Gateway,Kent Thames Gateway,4.0,1.0,1.0
451,way/91056548-400,400.0,-4.708722533,55.91593627,Devol Moor,green,POINT (-4.708722533 55.91593627),1456.0,UKM83,3.0,UK,"Inverclyde, East Renfrewshire and Renfrewshire","Inverclyde, East Renfrewshire and Renfrewshire",4.0,1.0,1.0
452,way/91082448-400,400.0,-0.235817265,50.97526715,Bolney,green,POINT (-0.235817265 50.97526715),1425.0,UKJ28,3.0,UK,West Sussex (North East),West Sussex (North East),4.0,1.0,2.0
453,way/91955171-275,275.0,-1.743259312,54.97763398,Stella North,red,POINT (-1.743259312 54.97763398),1257.0,UKC22,3.0,UK,Tyneside,Tyneside,4.0,1.0,1.0
454,way/91955171-400,400.0,-1.742986904,54.97785259,Stella North,red,POINT (-1.742986904 54.97785259),1257.0,UKC22,3.0,UK,Tyneside,Tyneside,4.0,1.0,1.0
455,way/92221420-275,275.0,-2.114551087,52.63634339,Bushbury,green,POINT (-2.114551087 52.63634339),1432.0,UKG39,3.0,UK,Wolverhampton,Wolverhampton,4.0,1.0,3.0
456,way/92260633-275,275.0,-1.615545483,52.38583135,Berkswell,green,POINT (-1.615545483 52.38583135),1472.0,UKG32,3.0,UK,Solihull,Solihull,4.0,1.0,3.0
457,way/92331023-275,275.0,-1.387922093,53.22454782,Chesterfield,green,POINT (-1.387922093 53.22454782),1160.0,UKF12,3.0,UK,East Derbyshire,East Derbyshire,4.0,1.0,3.0
458,way/92340133-400,400.0,-0.907568308,51.92634688,East Claydon,green,POINT (-0.907568308 51.92634688),1312.0,UKJ13,3.0,UK,Buckinghamshire CC,Buckinghamshire CC,4.0,2.0,2.0
459,way/92419253-275,275.0,-2.121051354,53.2685301,Macclesfield,green,POINT (-2.121051354 53.2685301),1349.0,UKD62,3.0,UK,Cheshire East,Cheshire East,4.0,1.0,2.0
460,way/92419253-400,400.0,-2.120790726,53.26874937,Macclesfield,green,POINT (-2.120790726 53.26874937),1349.0,UKD62,3.0,UK,Cheshire East,Cheshire East,4.0,1.0,2.0
461,way/92458761-275,275.0,-2.209156721,52.55620771,Penn,green,POINT (-2.209156721 52.55620771),1491.0,UKG24,3.0,UK,Staffordshire CC,Staffordshire CC,4.0,1.0,3.0
462,way/92458761-400,400.0,-2.208900321,52.55642713,Penn,red,POINT (-2.208900321 52.55642713),1491.0,UKG24,3.0,UK,Staffordshire CC,Staffordshire CC,4.0,1.0,3.0
463,way/92460913-400,400.0,-2.253502367,51.87945314,Walham,green,POINT (-2.253502367 51.87945314),1100.0,UKK13,3.0,UK,Gloucestershire,Gloucestershire,4.0,2.0,1.0
464,way/925179651-400,400.0,0.537112158,51.7655581,Braintree,red,POINT (0.537112158 51.7655581),1411.0,UKH36,3.0,UK,Heart of Essex,Heart of Essex,4.0,1.0,1.0
465,way/92529432-275,275.0,-2.379442977,53.42589888,Carrington,green,POINT (-2.379442977 53.42589888),1148.0,UKD34,3.0,UK,Greater Manchester South West,Greater Manchester South West,4.0,1.0,2.0
466,way/92529432-400,400.0,-2.379182794,53.4261187,Carrington,red,POINT (-2.379182794 53.4261187),1148.0,UKD34,3.0,UK,Greater Manchester South West,Greater Manchester South West,4.0,1.0,2.0
467,way/92737152-275,275.0,-2.276032069,53.42086379,South Manchester,green,POINT (-2.276032069 53.42086379),1148.0,UKD34,3.0,UK,Greater Manchester South West,Greater Manchester South West,4.0,1.0,2.0
468,way/93299730-400,400.0,-0.224006135,51.52620529,Willesden 132kV,red,POINT (-0.224006135 51.52620529),1415.0,UKI33,3.0,UK,Kensington & Chelsea and Hammersmith & Fulham,Kensington & Chelsea and Hammersmith & Fulham,4.0,1.0,1.0
469,way/93878867-275,275.0,-2.12966191,53.41474049,Bredbury,red,POINT (-2.12966191 53.41474049),1149.0,UKD35,3.0,UK,Greater Manchester South East,Greater Manchester South East,4.0,1.0,2.0
470,way/94004582-220,220.0,-2.890915193,54.03231995,Heysham,red,POINT (-2.890915193 54.03231995),1244.0,UKD44,3.0,UK,Lancaster and Wyre,Lancaster and Wyre,4.0,1.0,1.0
471,way/94004582-400,400.0,-2.890654295,54.03254088,Heysham,green,POINT (-2.890654295 54.03254088),1244.0,UKD44,3.0,UK,Lancaster and Wyre,Lancaster and Wyre,4.0,1.0,1.0
472,way/94530230-275,275.0,0.389856346,51.45995983,Tilbury,green,POINT (0.389856346 51.45995983),1174.0,UKH32,3.0,UK,Thurrock,Thurrock,4.0,1.0,1.0
473,way/94530230-400,400.0,0.390119336,51.46017363,Tilbury,red,POINT (0.390119336 51.46017363),1174.0,UKH32,3.0,UK,Thurrock,Thurrock,4.0,1.0,1.0
474,way/94543520-275,275.0,-1.896005466,52.5270181,Bustleholme,green,POINT (-1.896005466 52.5270181),1390.0,UKG31,3.0,UK,Birmingham,Birmingham,4.0,1.0,3.0
475,way/95279334-400,400.0,-2.002022274,51.60760665,Minety,green,POINT (-2.002022274 51.60760665),1464.0,UKK15,3.0,UK,Wiltshire CC,Wiltshire CC,4.0,2.0,2.0
476,way/95338682-400,400.0,-3.053220067,53.02882769,Legacy,green,POINT (-3.053220067 53.02882769),1175.0,UKL23,3.0,UK,Flintshire and Wrexham,Flintshire and Wrexham,4.0,1.0,1.0
477,way/95374266-275,275.0,-3.300651188,56.16422675,Westfield,green,POINT (-3.300651188 56.16422675),1386.0,UKM72,3.0,UK,Clackmannanshire and Fife,Clackmannanshire and Fife,4.0,1.0,1.0
478,way/95749833-275,275.0,-3.300621406,51.63564619,Upper Boat,red,POINT (-3.300621406 51.63564619),1181.0,UKL16,3.0,UK,Gwent Valleys,Gwent Valleys,2.0,1.0,2.0
479,way/95749833-400,400.0,-3.300374882,51.63586781,Upper Boat,green,POINT (-3.300374882 51.63586781),1181.0,UKL16,3.0,UK,Gwent Valleys,Gwent Valleys,2.0,1.0,2.0
480,way/95895489-400,400.0,-3.226599417,51.80840261,Rassau,green,POINT (-3.226599417 51.80840261),1181.0,UKL16,3.0,UK,Gwent Valleys,Gwent Valleys,2.0,1.0,2.0
481,way/96067520-275,275.0,-2.242310664,52.3122244,Bishops Wood,green,POINT (-2.242310664 52.3122244),1304.0,UKG12,3.0,UK,Worcestershire,Worcestershire,4.0,2.0,3.0
482,way/96107758-275,275.0,-1.972929855,52.25088923,Feckenham,green,POINT (-1.972929855 52.25088923),1304.0,UKG12,3.0,UK,Worcestershire,Worcestershire,4.0,2.0,3.0
483,way/96107758-400,400.0,-1.972673887,52.25110813,Feckenham,green,POINT (-1.972673887 52.25110813),1304.0,UKG12,3.0,UK,Worcestershire,Worcestershire,4.0,2.0,3.0
484,way/96630594-275,275.0,-1.500057562,55.02367531,Tynemouth,green,POINT (-1.500057562 55.02367531),1257.0,UKC22,3.0,UK,Tyneside,Tyneside,4.0,1.0,1.0
485,way/96905262-275,275.0,-3.036220121,55.90844114,Cockenzie,green,POINT (-3.036220121 55.90844114),1465.0,UKM73,3.0,UK,East Lothian and Midlothian,East Lothian and Midlothian,4.0,1.0,1.0
486,way/96905262-400,400.0,-3.035949017,55.90866255,Cockenzie,green,POINT (-3.035949017 55.90866255),1465.0,UKM73,3.0,UK,East Lothian and Midlothian,East Lothian and Midlothian,4.0,1.0,1.0
487,way/97256377-275,275.0,-2.358007714,53.53760103,Kearsley,red,POINT (-2.358007714 53.53760103),1205.0,UKD36,3.0,UK,Greater Manchester North West,Greater Manchester North West,4.0,1.0,2.0
488,way/97256377-400,400.0,-2.357746812,53.53782082,Kearsley,green,POINT (-2.357746812 53.53782082),1205.0,UKD36,3.0,UK,Greater Manchester North West,Greater Manchester North West,4.0,1.0,2.0
489,way/97551523-400,400.0,-2.416744038,55.94883803,Dunbar,green,POINT (-2.416744038 55.94883803),1465.0,UKM73,3.0,UK,East Lothian and Midlothian,East Lothian and Midlothian,4.0,1.0,1.0
490,way/97561542-275,275.0,-1.116723104,54.60650024,Lackenby,green,POINT (-1.116723104 54.60650024),1381.0,UKC12,3.0,UK,South Teesside,South Teesside,4.0,1.0,1.0
491,way/975637991,320.0,-1.271945117,60.29340063,Fraserburgh,red,POINT (-1.271945117 60.29340063),1384.0,UKM66,3.0,UK,Shetland Islands,Shetland Islands,4.0,3.0,1.0
492,way/98788846-275,275.0,-3.130159886,51.48195979,Cardiff East,red,POINT (-3.130159886 51.48195979),1102.0,UKL22,3.0,UK,Cardiff and Vale of Glamorgan,Cardiff and Vale of Glamorgan,4.0,1.0,1.0
493,way/98899051-400,400.0,-4.158252803,53.18749105,Pentir,red,POINT (-4.158252803 53.18749105),1371.0,UKL12,3.0,UK,Gwynedd,Gwynedd,2.0,3.0,1.0
494,relation/12832053,515.0,6.65477661,59.53010059,Overseas,yellow,POINT (6.65477661 59.53010059),882.0,NO0A1,3.0,NO,Rogaland,Rogaland,2.0,2.0,1.0
495,way/1101832649,525.0,9.167976905,55.50508207,Overseas,yellow,POINT (9.167976905 55.50508207),420.0,DK032,3.0,DK,Sydjylland,Sydjylland,4.0,2.0,1.0
496,way/1271288346,270.0,1.782002752,50.903459,Overseas,yellow,POINT (1.782002752 50.903459),838.0,FRE12,3.0,FR,Pas-de-Calais,Pas-de-Calais,4.0,2.0,1.0
497,way/260836695,400.0,-6.567545296,53.47122516,Overseas,yellow,POINT (-6.567545296 53.47122516),1243.0,IE062,3.0,IE,Mid-East,Mid-East,4.0,2.0,1.0
498,way/500788534,400.0,3.209720385,51.26506849,Overseas,yellow,POINT (3.209720385 51.26506849),75.0,BE251,3.0,BE,Arr. Brugge,Arr. Brugge,4.0,2.0,1.0
499,way/753113423,320.0,-0.262011294,49.11086276,Overseas,yellow,POINT (-0.262011294 49.11086276),1075.0,FRD11,3.0,FR,Calvados,Calvados,4.0,2.0,1.0
500,way/775577827,320.0,1.780552033,50.92022947,Overseas,yellow,POINT (1.780552033 50.92022947),838.0,FRE12,3.0,FR,Pas-de-Calais,Pas-de-Calais,4.0,2.0,1.0
501,way/920127890,450.0,4.021609638,51.95695896,Overseas,yellow,POINT (4.021609638 51.95695896),878.0,NL33C,3.0,NL,Groot-Rijnmond,Groot-Rijnmond,4.0,1.0,1.0
502,relation/1308263895,400.0,-3.501782,52.301692,Added,red,POINT (-3.501782 52.301692),1162.0,UKL24,3.0,UK,Powys,Powys,2.0,3.0,2.0
503,way/548102212,400.0,-2.716592,52.0592802,Added,red,POINT (-2.716592 52.0592802),1199.0,UKG11,3.0,UK,"Herefordshire, County of","Herefordshire, County of",4.0,3.0,2.0
504,way/1093736519,400.0,-1.782727,51.5618,Added,red,POINT (-1.782727 51.5618),1101.0,UKK14,3.0,UK,Swindon,Swindon,4.0,2.0,2.0
505,relation/13118184,400.0,-2.480247,52.710001,Added,red,POINT (-2.480247 52.710001),1306.0,UKG21,3.0,UK,Telford and Wrekin,Telford and Wrekin,4.0,2.0,3.0
506,way/238523057,400.0,-2.116984,52.4897102,Added,red,POINT (-2.116984 52.4897102),1479.0,UKG36,3.0,UK,Dudley,Dudley,4.0,1.0,3.0
507,way/1235196581,400.0,-1.836348,50.73147,Added,red,POINT (-1.836348 50.73147),1469.0,UKK24,3.0,UK,"Bournemouth, Christchurch and Poole","Bournemouth, Christchurch and Poole",4.0,1.0,1.0
508,way/688025880,400.0,-1.29207,50.703429,Added,red,POINT (-1.29207 50.703429),1428.0,UKJ34,3.0,UK,Isle of Wight,Isle of Wight,4.0,2.0,1.0
509,way/979549827,275.0,-2.970396,58.976541,Added,red,POINT (-2.970396 58.976541),1113.0,UKM65,3.0,UK,Orkney Islands,Orkney Islands,4.0,3.0,1.0
510,relation/9572717,,-4.112345,50.368118,Added,red,POINT (-4.112345 50.368118),1126.0,UKK41,3.0,UK,Plymouth,Plymouth,4.0,1.0,1.0
511,way/944284094,,-3.570819,50.438462,Added,red,POINT (-3.570819 50.438462),1136.0,UKK42,3.0,UK,Torbay,Torbay,4.0,1.0,1.0
512,way/1378071947,,-0.127176,50.834871,Added,red,POINT (-0.127176 50.834871),1255.0,UKJ21,3.0,UK,Brighton and Hove,Brighton and Hove,4.0,1.0,1.0
513,way/774629952,,-1.373565,50.898705,Added,red,POINT (-1.373565 50.898705),1427.0,UKJ32,3.0,UK,Southampton,Southampton,4.0,1.0,1.0
514,way/1307310485,,-1.559017,54.546298,Added,red,POINT (-1.559017 54.546298),1382.0,UKC13,3.0,UK,Darlington,Darlington,4.0,1.0,2.0
515,way/1162837486,,-3.610147,55.900152,Added,red,POINT (-3.610147 55.900152),1468.0,UKM78,3.0,UK,West Lothian,West Lothian,4.0,1.0,1.0
516,relation/5648199,,1.28047,52.638015,Added,red,POINT (1.28047 52.638015),1378.0,UKH15,3.0,UK,Norwich and East Norfolk,Norwich and East Norfolk,4.0,1.0,1.0
517,way/1386002943,,-0.327191,53.756374,Added,red,POINT (-0.327191 53.756374),1337.0,UKE11,3.0,UK,"Kingston upon Hull, City of","Kingston upon Hull, City of",4.0,1.0,1.0
518,way/144108127,,-3.028872,53.849211,Added,red,POINT (-3.028872 53.849211),1208.0,UKD42,3.0,UK,Blackpool,Blackpool,4.0,1.0,1.0
519,way/632866272,,0.710452,51.550234,Added,red,POINT (0.710452 51.550234),1173.0,UKH31,3.0,UK,Southend-on-Sea,Southend-on-Sea,4.0,1.0,1.0
520,way/1242456441,,-6.380565,58.21587,Added,red,POINT (-6.380565 58.21587),1508.0,UKM64,3.0,UK,Na h-Eileanan Siar (Western Isles),Na h-Eileanan Siar (Western Isles),4.0,3.0,1.0
521,way/862058622,,-7.364038,57.336373,Added,red,POINT (-7.364038 57.336373),1508.0,UKM64,3.0,UK,Na h-Eileanan Siar (Western Isles),Na h-Eileanan Siar (Western Isles),4.0,3.0,1.0
522,way/1234995942,,-2.951541,53.482179,Added,red,POINT (-2.951541 53.482179),1335.0,UKD73,3.0,UK,Sefton,Sefton,4.0,1.0,1.0
523,relation/12698636,,-2.168398,53.012863,Added,red,POINT (-2.168398 53.012863),1393.0,UKG23,3.0,UK,Stoke-on-Trent,Stoke-on-Trent,4.0,1.0,3.0
524,way/988844180,,-3.136256,54.601635,Added,red,POINT (-3.136256 54.601635),1164.0,UKD11,3.0,UK,West Cumbria,West Cumbria,4.0,2.0,1.0
525,way/93264071,,-0.767037,50.8167,Added,red,POINT (-0.767037 50.8167),1463.0,UKJ27,3.0,UK,West Sussex (South West),West Sussex (South West),4.0,1.0,1.0
526,way/1395741085,,-1.103204,50.792928,Added,red,POINT (-1.103204 50.792928),1426.0,UKJ31,3.0,UK,Portsmouth,Portsmouth,4.0,1.0,1.0
527,way/204256468,,-2.231355,53.47319,Added,red,POINT (-2.231355 53.47319),1165.0,UKD33,3.0,UK,Manchester,Manchester,4.0,1.0,2.0
528,relation/12841365,,-1.400573,52.905264,Added,red,POINT (-1.400573 52.905264),1159.0,UKF11,3.0,UK,Derby,Derby,4.0,1.0,3.0
529,way/85644212,,-1.151584,52.951409,Added,red,POINT (-1.151584 52.951409),1103.0,UKF14,3.0,UK,Nottingham,Nottingham,4.0,1.0,3.0
530,way/117106941,,-1.141252,52.622538,Added,red,POINT (-1.141252 52.622538),1120.0,UKF21,3.0,UK,Leicester,Leicester,4.0,1.0,3.0
531,way/254062373,,-0.881261,52.229411,Added,red,POINT (-0.881261 52.229411),1237.0,UKF24,3.0,UK,West Northamptonshire,West Northamptonshire,4.0,2.0,3.0
532,way/119791288,,-0.243243,52.567492,Added,red,POINT (-0.243243 52.567492),1433.0,UKH11,3.0,UK,Peterborough,Peterborough,4.0,1.0,2.0
533,way/316450893,,-0.796305,52.049519,Added,red,POINT (-0.796305 52.049519),1310.0,UKJ12,3.0,UK,Milton Keynes,Milton Keynes,4.0,1.0,3.0
534,way/110273527,,-0.401085,51.874487,Added,red,POINT (-0.401085 51.874487),1406.0,UKH21,3.0,UK,Luton,Luton,4.0,1.0,2.0
535,way/94070118,,-1.002403,51.429339,Added,red,POINT (-1.002403 51.429339),1419.0,UKJ11,3.0,UK,Berkshire,Berkshire,4.0,1.0,2.0
536,way/1412483411,,-0.162201,51.200277,Added,red,POINT (-0.162201 51.200277),1462.0,UKJ26,3.0,UK,East Surrey,East Surrey,4.0,1.0,2.0
537,way/1182278114,,-0.326142,51.48605,Added,red,POINT (-0.326142 51.48605),1505.0,UKI75,3.0,UK,Hounslow and Richmond upon Thames,Hounslow and Richmond upon Thames,4.0,1.0,1.0
538,way/1250851193,,-0.451962,51.534166,Added,red,POINT (-0.451962 51.534166),1504.0,UKI74,3.0,UK,Harrow and Hillingdon,Harrow and Hillingdon,4.0,1.0,2.0
539,way/250962683,,-0.258098,51.545075,Added,red,POINT (-0.258098 51.545075),1502.0,UKI72,3.0,UK,Brent,Brent,4.0,1.0,2.0
540,way/447748328,,-0.136906,51.539316,Added,red,POINT (-0.136906 51.539316),1413.0,UKI31,3.0,UK,Camden and City of London,Camden and City of London,4.0,1.0,1.0
541,way/675153143,,0.271833,51.197375,Added,red,POINT (0.271833 51.197375),1338.0,UKJ46,3.0,UK,West Kent,West Kent,4.0,2.0,1.0
542,way/1132374248,,-0.136468,51.461563,Added,red,POINT (-0.136468 51.461563),1483.0,UKI45,3.0,UK,Lambeth,Lambeth,4.0,1.0,1.0
543,way/1393615422,,-0.183128,51.446823,Added,red,POINT (-0.183128 51.446823),1416.0,UKI34,3.0,UK,Wandsworth,Wandsworth,4.0,1.0,1.0
544,way/264275258-275,,-6.56576,53.96747, Added during debug,red,POINT (-6.56576 53.96747),1243.0,IE062,3.0,IE,Mid-East,Mid-East,4.0,2.0,1.0
