id,tech,capacity_mw,abs_year,stage,discount_factor,discounted_pre_dev_per_mw,discounted_construction_per_mw,discounted_fixed_om_per_mw,discounted_variable_om_per_mw,discounted_total_cost_per_mw,discounted_mwh_per_mw,discounted_pre_dev_total,discounted_construction_total,discounted_fixed_om_total,discounted_variable_om_total,discounted_total_cost,discounted_mwh_total,discounted_infra_lump_total
solar_67814,PV(50kW+),4.0,15,operation,0.48101709809097,0.0,0.0,4473.459012246021,0.0,4473.459012246021,463.5080757204587,0.0,0.0,17893.836048984085,0.0,17893.836048984085,1854.0323028818348,0.0
solar_67814,PV(50kW+),4.0,16,operation,0.45811152199140004,0.0,0.0,4260.43715452002,0.0,4260.43715452002,441.4362625909131,0.0,0.0,17041.74861808008,0.0,17041.74861808008,1765.7450503636524,0.0
solar_67814,PV(50kW+),4.0,17,operation,0.4362966876108571,0.0,0.0,4057.559194780971,0.0,4057.559194780971,420.4154881818219,0.0,0.0,16230.236779123885,0.0,16230.236779123885,1681.6619527272876,0.0
solar_67814,PV(50kW+),4.0,18,operation,0.415520654867483,0.0,0.0,3864.342090267592,0.0,3864.342090267592,400.39570303030666,0.0,0.0,15457.368361070368,0.0,15457.368361070368,1601.5828121212267,0.0
solar_67814,PV(50kW+),4.0,19,operation,0.39573395701665043,0.0,0.0,3680.325800254849,0.0,3680.325800254849,381.32924098124437,0.0,0.0,14721.303201019397,0.0,14721.303201019397,1525.3169639249775,0.0
solar_67814,PV(50kW+),4.0,20,operation,0.3768894828730004,0.0,0.0,3505.0721907189036,0.0,3505.0721907189036,363.17070569642317,0.0,0.0,14020.288762875614,0.0,14020.288762875614,1452.6828227856927,0.0
solar_67814,PV(50kW+),4.0,21,operation,0.35894236464095275,0.0,0.0,3338.1639911608604,0.0,3338.1639911608604,345.8768625680221,0.0,0.0,13352.655964643442,0.0,13352.655964643442,1383.5074502720884,0.0
solar_67814,PV(50kW+),4.0,22,operation,0.3418498710866216,0.0,0.0,3179.203801105581,0.0,3179.203801105581,329.40653577906863,0.0,0.0,12716.815204422324,0.0,12716.815204422324,1317.6261431162745,0.0
solar_67814,PV(50kW+),4.0,23,operation,0.3255713057967825,0.0,0.0,3027.813143910077,0.0,3027.813143910077,313.72051026577964,0.0,0.0,12111.252575640308,0.0,12111.252575640308,1254.8820410631185,0.0
solar_67814,PV(50kW+),4.0,24,operation,0.31006791028265,0.0,0.0,2883.631565628645,0.0,2883.631565628645,298.7814383483616,0.0,0.0,11534.52626251458,0.0,11534.52626251458,1195.1257533934463,0.0
solar_67814,PV(50kW+),4.0,25,operation,0.29530277169776187,0.0,0.0,2746.3157767891853,0.0,2746.3157767891853,284.55375080796335,0.0,0.0,10985.263107156741,0.0,10985.263107156741,1138.2150032318534,0.0
solar_67814,PV(50kW+),4.0,26,operation,0.2812407349502494,0.0,0.0,2615.5388350373196,0.0,2615.5388350373196,271.00357219806034,0.0,0.0,10462.155340149278,0.0,10462.155340149278,1084.0142887922414,0.0
solar_67814,PV(50kW+),4.0,27,operation,0.26784831900023753,0.0,0.0,2490.9893667022093,0.0,2490.9893667022093,258.0986401886289,0.0,0.0,9963.957466808837,0.0,9963.957466808837,1032.3945607545156,0.0
solar_67814,PV(50kW+),4.0,28,operation,0.2550936371430833,0.0,0.0,2372.370825430675,0.0,2372.370825430675,245.8082287510751,0.0,0.0,9489.4833017227,0.0,9489.4833017227,983.2329150043004,0.0
solar_67814,PV(50kW+),4.0,29,operation,0.24294632108865075,0.0,0.0,2259.4007861244518,0.0,2259.4007861244518,234.10307500102385,0.0,0.0,9037.603144497807,0.0,9037.603144497807,936.4123000040954,0.0
solar_67814,PV(50kW+),4.0,30,operation,0.23137744865585785,0.0,0.0,2151.810272499478,0.0,2151.810272499478,222.95530952478464,0.0,0.0,8607.241089997911,0.0,8607.241089997911,891.8212380991386,0.0
solar_67814,PV(50kW+),4.0,31,operation,0.22035947491034083,0.0,0.0,2049.34311666617,0.0,2049.34311666617,212.33839002360443,0.0,0.0,8197.37246666468,0.0,8197.37246666468,849.3535600944177,0.0
solar_67814,PV(50kW+),4.0,32,operation,0.20986616658127696,0.0,0.0,1951.7553492058757,0.0,1951.7553492058757,202.22703811771848,0.0,0.0,7807.021396823503,0.0,7807.021396823503,808.9081524708739,0.0
solar_67814,PV(50kW+),4.0,33,operation,0.19987253960121615,0.0,0.0,1858.8146182913101,0.0,1858.8146182913101,192.5971791597319,0.0,0.0,7435.2584731652405,0.0,7435.2584731652405,770.3887166389276,0.0
solar_67814,PV(50kW+),4.0,34,operation,0.19035479962020585,0.0,0.0,1770.2996364679143,0.0,1770.2996364679143,183.42588491403035,0.0,0.0,7081.198545871657,0.0,7081.198545871657,733.7035396561214,0.0
solar_67814,PV(50kW+),4.0,35,operation,0.181290285352577,0.0,0.0,1685.999653778966,0.0,1685.999653778966,174.6913189657432,0.0,0.0,6743.998615115864,0.0,6743.998615115864,698.7652758629728,0.0
solar_67814,PV(50kW+),4.0,36,operation,0.1726574146215019,0.0,0.0,1605.7139559799675,0.0,1605.7139559799675,166.37268472927923,0.0,0.0,6422.85582391987,0.0,6422.85582391987,665.4907389171169,0.0
solar_67815,PV(50kW+),3.0,0,pre_dev,1.0,50000.0,0.0,0.0,0.0,50000.0,0.0,150000.0,0.0,0.0,0.0,150000.0,0.0,0.0
solar_67815,PV(50kW+),3.0,1,construction,0.9523809523809523,0.0,380952.38095238095,0.0,0.0,380952.38095238095,0.0,0.0,1142857.1428571427,0.0,0.0,1142857.1428571427,0.0,1333333.3333333333
solar_67815,PV(50kW+),3.0,2,operation,0.9070294784580498,0.0,0.0,8435.374149659863,0.0,8435.374149659863,874.0136054421769,0.0,0.0,25306.12244897959,0.0,25306.12244897959,2622.0408163265306,0.0
solar_67815,PV(50kW+),3.0,3,operation,0.863837598531476,0.0,0.0,8033.689666342727,0.0,8033.689666342727,832.3939099449303,0.0,0.0,24101.068999028183,0.0,24101.068999028183,2497.181729834791,0.0
solar_67815,PV(50kW+),3.0,4,operation,0.8227024747918819,0.0,0.0,7651.133015564501,0.0,7651.133015564501,792.7561047094574,0.0,0.0,22953.399046693503,0.0,22953.399046693503,2378.2683141283724,0.0
solar_67815,PV(50kW+),3.0,5,operation,0.7835261664684589,0.0,0.0,7286.793348156667,0.0,7286.793348156667,755.0058140090069,0.0,0.0,21860.380044470003,0.0,21860.380044470003,2265.017442027021,0.0
solar_67815,PV(50kW+),3.0,6,operation,0.7462153966366274,0.0,0.0,6939.803188720634,0.0,6939.803188720634,719.0531561990542,0.0,0.0,20819.409566161903,0.0,20819.409566161903,2157.1594685971627,0.0
solar_67815,PV(50kW+),3.0,7,operation,0.7106813301301214,0.0,0.0,6609.336370210129,0.0,6609.336370210129,684.812529713385,0.0,0.0,19828.009110630388,0.0,19828.009110630388,2054.437589140155,0.0
solar_67815,PV(50kW+),3.0,8,operation,0.676839362028687,0.0,0.0,6294.606066866789,0.0,6294.606066866789,652.2024092508428,0.0,0.0,18883.818200600366,0.0,18883.818200600366,1956.6072277525286,0.0
solar_67815,PV(50kW+),3.0,9,operation,0.6446089162177971,0.0,0.0,5994.862920825513,0.0,5994.862920825513,621.1451516674693,0.0,0.0,17984.58876247654,0.0,17984.58876247654,1863.4354550024082,0.0
solar_67815,PV(50kW+),3.0,10,operation,0.6139132535407591,0.0,0.0,5709.3932579290595,0.0,5709.3932579290595,591.5668111118755,0.0,0.0,17128.17977378718,0.0,17128.17977378718,1774.7004333356265,0.0
solar_67815,PV(50kW+),3.0,11,operation,0.5846792890864373,0.0,0.0,5437.517388503867,0.0,5437.517388503867,563.396962963691,0.0,0.0,16312.552165511599,0.0,16312.552165511599,1690.190888891073,0.0
solar_67815,PV(50kW+),3.0,12,operation,0.5568374181775593,0.0,0.0,5178.5879890513015,0.0,5178.5879890513015,536.5685361558961,0.0,0.0,15535.763967153904,0.0,15535.763967153904,1609.7056084676883,0.0
solar_67815,PV(50kW+),3.0,13,operation,0.5303213506452945,0.0,0.0,4931.988561001239,0.0,4931.988561001239,511.0176534818058,0.0,0.0,14795.965683003717,0.0,14795.965683003717,1533.0529604454173,0.0
solar_67815,PV(50kW+),3.0,14,operation,0.5050679529955185,0.0,0.0,4697.131962858322,0.0,4697.131962858322,486.68347950648166,0.0,0.0,14091.395888574967,0.0,14091.395888574967,1460.050438519445,0.0
solar_67815,PV(50kW+),3.0,15,operation,0.48101709809097,0.0,0.0,4473.459012246021,0.0,4473.459012246021,463.5080757204587,0.0,0.0,13420.377036738064,0.0,13420.377036738064,1390.524227161376,0.0
solar_67815,PV(50kW+),3.0,16,operation,0.45811152199140004,0.0,0.0,4260.43715452002,0.0,4260.43715452002,441.4362625909131,0.0,0.0,12781.311463560061,0.0,12781.311463560061,1324.3087877727394,0.0
solar_67815,PV(50kW+),3.0,17,operation,0.4362966876108571,0.0,0.0,4057.559194780971,0.0,4057.559194780971,420.4154881818219,0.0,0.0,12172.677584342913,0.0,12172.677584342913,1261.2464645454656,0.0
solar_67815,PV(50kW+),3.0,18,operation,0.415520654867483,0.0,0.0,3864.342090267592,0.0,3864.342090267592,400.39570303030666,0.0,0.0,11593.026270802777,0.0,11593.026270802777,1201.1871090909199,0.0
solar_67815,PV(50kW+),3.0,19,operation,0.39573395701665043,0.0,0.0,3680.325800254849,0.0,3680.325800254849,381.32924098124437,0.0,0.0,11040.977400764546,0.0,11040.977400764546,1143.9877229437332,0.0
solar_67815,PV(50kW+),3.0,20,operation,0.3768894828730004,0.0,0.0,3505.0721907189036,0.0,3505.0721907189036,363.17070569642317,0.0,0.0,10515.21657215671,0.0,10515.21657215671,1089.5121170892694,0.0
solar_67815,PV(50kW+),3.0,21,operation,0.35894236464095275,0.0,0.0,3338.1639911608604,0.0,3338.1639911608604,345.8768625680221,0.0,0.0,10014.491973482582,0.0,10014.491973482582,1037.6305877040663,0.0
solar_67815,PV(50kW+),3.0,22,operation,0.3418498710866216,0.0,0.0,3179.203801105581,0.0,3179.203801105581,329.40653577906863,0.0,0.0,9537.611403316743,0.0,9537.611403316743,988.2196073372058,0.0
solar_67815,PV(50kW+),3.0,23,operation,0.3255713057967825,0.0,0.0,3027.813143910077,0.0,3027.813143910077,313.72051026577964,0.0,0.0,9083.439431730232,0.0,9083.439431730232,941.1615307973389,0.0
solar_67815,PV(50kW+),3.0,24,operation,0.31006791028265,0.0,0.0,2883.631565628645,0.0,2883.631565628645,298.7814383483616,0.0,0.0,8650.894696885935,0.0,8650.894696885935,896.3443150450847,0.0
solar_67815,PV(50kW+),3.0,25,operation,0.29530277169776187,0.0,0.0,2746.3157767891853,0.0,2746.3157767891853,284.55375080796335,0.0,0.0,8238.947330367555,0.0,8238.947330367555,853.6612524238901,0.0
solar_67815,PV(50kW+),3.0,26,operation,0.2812407349502494,0.0,0.0,2615.5388350373196,0.0,2615.5388350373196,271.00357219806034,0.0,0.0,7846.616505111959,0.0,7846.616505111959,813.0107165941811,0.0
solar_67815,PV(50kW+),3.0,27,operation,0.26784831900023753,0.0,0.0,2490.9893667022093,0.0,2490.9893667022093,258.0986401886289,0.0,0.0,7472.968100106627,0.0,7472.968100106627,774.2959205658867,0.0
solar_67815,PV(50kW+),3.0,28,operation,0.2550936371430833,0.0,0.0,2372.370825430675,0.0,2372.370825430675,245.8082287510751,0.0,0.0,7117.112476292024,0.0,7117.112476292024,737.4246862532252,0.0
solar_67815,PV(50kW+),3.0,29,operation,0.24294632108865075,0.0,0.0,2259.4007861244518,0.0,2259.4007861244518,234.10307500102385,0.0,0.0,6778.202358373355,0.0,6778.202358373355,702.3092250030716,0.0
solar_67815,PV(50kW+),3.0,30,operation,0.23137744865585785,0.0,0.0,2151.810272499478,0.0,2151.810272499478,222.95530952478464,0.0,0.0,6455.4308174984335,0.0,6455.4308174984335,668.8659285743539,0.0
solar_67815,PV(50kW+),3.0,31,operation,0.22035947491034083,0.0,0.0,2049.34311666617,0.0,2049.34311666617,212.33839002360443,0.0,0.0,6148.029349998509,0.0,6148.029349998509,637.0151700708133,0.0
solar_67815,PV(50kW+),3.0,32,operation,0.20986616658127696,0.0,0.0,1951.7553492058757,0.0,1951.7553492058757,202.22703811771848,0.0,0.0,5855.266047617627,0.0,5855.266047617627,606.6811143531554,0.0
solar_67815,PV(50kW+),3.0,33,operation,0.19987253960121615,0.0,0.0,1858.8146182913101,0.0,1858.8146182913101,192.5971791597319,0.0,0.0,5576.443854873931,0.0,5576.443854873931,577.7915374791957,0.0
solar_67815,PV(50kW+),3.0,34,operation,0.19035479962020585,0.0,0.0,1770.2996364679143,0.0,1770.2996364679143,183.42588491403035,0.0,0.0,5310.898909403742,0.0,5310.898909403742,550.277654742091,0.0
solar_67815,PV(50kW+),3.0,35,operation,0.181290285352577,0.0,0.0,1685.999653778966,0.0,1685.999653778966,174.6913189657432,0.0,0.0,5057.998961336898,0.0,5057.998961336898,524.0739568972296,0.0
solar_67815,PV(50kW+),3.0,36,operation,0.1726574146215019,0.0,0.0,1605.7139559799675,0.0,1605.7139559799675,166.37268472927923,0.0,0.0,4817.141867939903,0.0,4817.141867939903,499.1180541878377,0.0
solar_67817,PV(50kW+),3.2,0,pre_dev,1.0,50000.0,0.0,0.0,0.0,50000.0,0.0,160000.0,0.0,0.0,0.0,160000.0,0.0,0.0
solar_67817,PV(50kW+),3.2,1,construction,0.9523809523809523,0.0,380952.38095238095,0.0,0.0,380952.38095238095,0.0,0.0,1219047.6190476192,0.0,0.0,1219047.6190476192,0.0,1333333.3333333333
solar_67817,PV(50kW+),3.2,2,operation,0.9070294784580498,0.0,0.0,8435.374149659863,0.0,8435.374149659863,874.0136054421769,0.0,0.0,26993.197278911564,0.0,26993.197278911564,2796.8435374149662,0.0
solar_67817,PV(50kW+),3.2,3,operation,0.863837598531476,0.0,0.0,8033.689666342727,0.0,8033.689666342727,832.3939099449303,0.0,0.0,25707.806932296728,0.0,25707.806932296728,2663.660511823777,0.0
solar_67817,PV(50kW+),3.2,4,operation,0.8227024747918819,0.0,0.0,7651.133015564501,0.0,7651.133015564501,792.7561047094574,0.0,0.0,24483.625649806403,0.0,24483.625649806403,2536.819535070264,0.0
solar_67817,PV(50kW+),3.2,5,operation,0.7835261664684589,0.0,0.0,7286.793348156667,0.0,7286.793348156667,755.0058140090069,0.0,0.0,23317.738714101335,0.0,23317.738714101335,2416.0186048288224,0.0
solar_67817,PV(50kW+),3.2,6,operation,0.7462153966366274,0.0,0.0,6939.803188720634,0.0,6939.803188720634,719.0531561990542,0.0,0.0,22207.37020390603,0.0,22207.37020390603,2300.9700998369735,0.0
solar_67817,PV(50kW+),3.2,7,operation,0.7106813301301214,0.0,0.0,6609.336370210129,0.0,6609.336370210129,684.812529713385,0.0,0.0,21149.876384672414,0.0,21149.876384672414,2191.4000950828317,0.0
solar_67817,PV(50kW+),3.2,8,operation,0.676839362028687,0.0,0.0,6294.606066866789,0.0,6294.606066866789,652.2024092508428,0.0,0.0,20142.739413973726,0.0,20142.739413973726,2087.047709602697,0.0
solar_67817,PV(50kW+),3.2,9,operation,0.6446089162177971,0.0,0.0,5994.862920825513,0.0,5994.862920825513,621.1451516674693,0.0,0.0,19183.561346641643,0.0,19183.561346641643,1987.664485335902,0.0
solar_67817,PV(50kW+),3.2,10,operation,0.6139132535407591,0.0,0.0,5709.3932579290595,0.0,5709.3932579290595,591.5668111118755,0.0,0.0,18270.05842537299,0.0,18270.05842537299,1893.0137955580017,0.0
solar_67817,PV(50kW+),3.2,11,operation,0.5846792890864373,0.0,0.0,5437.517388503867,0.0,5437.517388503867,563.396962963691,0.0,0.0,17400.055643212374,0.0,17400.055643212374,1802.8702814838111,0.0
solar_67817,PV(50kW+),3.2,12,operation,0.5568374181775593,0.0,0.0,5178.5879890513015,0.0,5178.5879890513015,536.5685361558961,0.0,0.0,16571.481564964164,0.0,16571.481564964164,1717.0193156988678,0.0
solar_67817,PV(50kW+),3.2,13,operation,0.5303213506452945,0.0,0.0,4931.988561001239,0.0,4931.988561001239,511.0176534818058,0.0,0.0,15782.363395203965,0.0,15782.363395203965,1635.2564911417785,0.0
solar_67817,PV(50kW+),3.2,14,operation,0.5050679529955185,0.0,0.0,4697.131962858322,0.0,4697.131962858322,486.68347950648166,0.0,0.0,15030.822281146633,0.0,15030.822281146633,1557.3871344207414,0.0
solar_67817,PV(50kW+),3.2,15,operation,0.48101709809097,0.0,0.0,4473.459012246021,0.0,4473.459012246021,463.5080757204587,0.0,0.0,14315.068839187268,0.0,14315.068839187268,1483.225842305468,0.0
solar_67817,PV(50kW+),3.2,16,operation,0.45811152199140004,0.0,0.0,4260.43715452002,0.0,4260.43715452002,441.4362625909131,0.0,0.0,13633.398894464066,0.0,13633.398894464066,1412.596040290922,0.0
solar_67817,PV(50kW+),3.2,17,operation,0.4362966876108571,0.0,0.0,4057.559194780971,0.0,4057.559194780971,420.4154881818219,0.0,0.0,12984.189423299109,0.0,12984.189423299109,1345.3295621818302,0.0
solar_67817,PV(50kW+),3.2,18,operation,0.415520654867483,0.0,0.0,3864.342090267592,0.0,3864.342090267592,400.39570303030666,0.0,0.0,12365.894688856295,0.0,12365.894688856295,1281.2662496969815,0.0
solar_67817,PV(50kW+),3.2,19,operation,0.39573395701665043,0.0,0.0,3680.325800254849,0.0,3680.325800254849,381.32924098124437,0.0,0.0,11777.042560815518,0.0,11777.042560815518,1220.2535711399821,0.0
solar_67817,PV(50kW+),3.2,20,operation,0.3768894828730004,0.0,0.0,3505.0721907189036,0.0,3505.0721907189036,363.17070569642317,0.0,0.0,11216.231010300493,0.0,11216.231010300493,1162.1462582285542,0.0
solar_67817,PV(50kW+),3.2,21,operation,0.35894236464095275,0.0,0.0,3338.1639911608604,0.0,3338.1639911608604,345.8768625680221,0.0,0.0,10682.124771714754,0.0,10682.124771714754,1106.8059602176706,0.0
solar_67817,PV(50kW+),3.2,22,operation,0.3418498710866216,0.0,0.0,3179.203801105581,0.0,3179.203801105581,329.40653577906863,0.0,0.0,10173.45216353786,0.0,10173.45216353786,1054.1009144930197,0.0
solar_67817,PV(50kW+),3.2,23,operation,0.3255713057967825,0.0,0.0,3027.813143910077,0.0,3027.813143910077,313.72051026577964,0.0,0.0,9689.002060512246,0.0,9689.002060512246,1003.9056328504948,0.0
solar_67817,PV(50kW+),3.2,24,operation,0.31006791028265,0.0,0.0,2883.631565628645,0.0,2883.631565628645,298.7814383483616,0.0,0.0,9227.621010011664,0.0,9227.621010011664,956.1006027147571,0.0
solar_67817,PV(50kW+),3.2,25,operation,0.29530277169776187,0.0,0.0,2746.3157767891853,0.0,2746.3157767891853,284.55375080796335,0.0,0.0,8788.210485725393,0.0,8788.210485725393,910.5720025854828,0.0
solar_67817,PV(50kW+),3.2,26,operation,0.2812407349502494,0.0,0.0,2615.5388350373196,0.0,2615.5388350373196,271.00357219806034,0.0,0.0,8369.724272119423,0.0,8369.724272119423,867.2114310337931,0.0
solar_67817,PV(50kW+),3.2,27,operation,0.26784831900023753,0.0,0.0,2490.9893667022093,0.0,2490.9893667022093,258.0986401886289,0.0,0.0,7971.16597344707,0.0,7971.16597344707,825.9156486036126,0.0
solar_67817,PV(50kW+),3.2,28,operation,0.2550936371430833,0.0,0.0,2372.370825430675,0.0,2372.370825430675,245.8082287510751,0.0,0.0,7591.58664137816,0.0,7591.58664137816,786.5863320034404,0.0
solar_67817,PV(50kW+),3.2,29,operation,0.24294632108865075,0.0,0.0,2259.4007861244518,0.0,2259.4007861244518,234.10307500102385,0.0,0.0,7230.082515598246,0.0,7230.082515598246,749.1298400032764,0.0
solar_67817,PV(50kW+),3.2,30,operation,0.23137744865585785,0.0,0.0,2151.810272499478,0.0,2151.810272499478,222.95530952478464,0.0,0.0,6885.792871998329,0.0,6885.792871998329,713.4569904793109,0.0
solar_67817,PV(50kW+),3.2,31,operation,0.22035947491034083,0.0,0.0,2049.34311666617,0.0,2049.34311666617,212.33839002360443,0.0,0.0,6557.897973331744,0.0,6557.897973331744,679.4828480755342,0.0
solar_67817,PV(50kW+),3.2,32,operation,0.20986616658127696,0.0,0.0,1951.7553492058757,0.0,1951.7553492058757,202.22703811771848,0.0,0.0,6245.617117458803,0.0,6245.617117458803,647.1265219766992,0.0
solar_67817,PV(50kW+),3.2,33,operation,0.19987253960121615,0.0,0.0,1858.8146182913101,0.0,1858.8146182913101,192.5971791597319,0.0,0.0,5948.206778532192,0.0,5948.206778532192,616.3109733111421,0.0
solar_67817,PV(50kW+),3.2,34,operation,0.19035479962020585,0.0,0.0,1770.2996364679143,0.0,1770.2996364679143,183.42588491403035,0.0,0.0,5664.958836697326,0.0,5664.958836697326,586.9628317248971,0.0
solar_67817,PV(50kW+),3.2,35,operation,0.181290285352577,0.0,0.0,1685.999653778966,0.0,1685.999653778966,174.6913189657432,0.0,0.0,5395.1988920926915,0.0,5395.1988920926915,559.0122206903783,0.0
solar_67817,PV(50kW+),3.2,36,operation,0.1726574146215019,0.0,0.0,1605.7139559799675,0.0,1605.7139559799675,166.37268472927923,0.0,0.0,5138.284659135897,0.0,5138.284659135897,532.3925911336936,0.0
solar_67818,PV(50kW+),12.3,0,pre_dev,1.0,50000.0,0.0,0.0,0.0,50000.0,0.0,615000.0,0.0,0.0,0.0,615000.0,0.0,0.0
solar_67818,PV(50kW+),12.3,1,construction,0.9523809523809523,0.0,380952.38095238095,0.0,0.0,380952.38095238095,0.0,0.0,4685714.285714286,0.0,0.0,4685714.285714286,0.0,1333333.3333333333
solar_67818,PV(50kW+),12.3,2,operation,0.9070294784580498,0.0,0.0,8435.374149659863,0.0,8435.374149659863,874.0136054421769,0.0,0.0,103755.10204081632,0.0,103755.10204081632,10750.367346938776,0.0
solar_67818,PV(50kW+),12.3,3,operation,0.863837598531476,0.0,0.0,8033.689666342727,0.0,8033.689666342727,832.3939099449303,0.0,0.0,98814.38289601555,0.0,98814.38289601555,10238.445092322643,0.0
solar_67818,PV(50kW+),12.3,4,operation,0.8227024747918819,0.0,0.0,7651.133015564501,0.0,7651.133015564501,792.7561047094574,0.0,0.0,94108.93609144336,0.0,94108.93609144336,9750.900087926328,0.0
solar_67818,PV(50kW+),12.3,5,operation,0.7835261664684589,0.0,0.0,7286.793348156667,0.0,7286.793348156667,755.0058140090069,0.0,0.0,89627.558182327,0.0,89627.558182327,9286.571512310786,0.0
solar_67818,PV(50kW+),12.3,6,operation,0.7462153966366274,0.0,0.0,6939.803188720634,0.0,6939.803188720634,719.0531561990542,0.0,0.0,85359.5792212638,0.0,85359.5792212638,8844.353821248367,0.0
solar_67818,PV(50kW+),12.3,7,operation,0.7106813301301214,0.0,0.0,6609.336370210129,0.0,6609.336370210129,684.812529713385,0.0,0.0,81294.83735358459,0.0,81294.83735358459,8423.194115474635,0.0
solar_67818,PV(50kW+),12.3,8,operation,0.676839362028687,0.0,0.0,6294.606066866789,0.0,6294.606066866789,652.2024092508428,0.0,0.0,77423.6546224615,0.0,77423.6546224615,8022.089633785367,0.0
solar_67818,PV(50kW+),12.3,9,operation,0.6446089162177971,0.0,0.0,5994.862920825513,0.0,5994.862920825513,621.1451516674693,0.0,0.0,73736.81392615382,0.0,73736.81392615382,7640.085365509874,0.0
