type,latitude,longitude,capacity_mw
Storage,23.0,77.0,45.0
Storage,34.0,-118.0,75.0
Storage,38.5472263,-121.24,75.0
Storage,38.5520896,-121.24,90.0
Storage,-32.9206957,151.68,200.0
Storage,42.06483,-1.61,1000.0
Storage,27.5,76.56,40.0
Storage,36.5184,126.8,150.0
Storage,-32.0506991,150.87,100.0
Storage,-23.65,-70.4,20000.0
Storage,51.52164245,-0.61731975,75.0
Storage,19.7173967,-156.05,100.0
Storage,20.0,-156.0,100.0
Storage,25.055999,118.19,250.0
Storage,25.055999,118.19,125.0
Storage,37.0944308,-94.53,1000.0
Storage,21.321448,-157.864271,60.0
Storage,-27.4709331,153.02,90.0
Storage,20.7963889,-156.51,10000.0
Storage,32.3140354,-106.7798078,48.0
Storage,41.394817,-73.45,20.0
Storage,37.5998493,-109.2494316,17.0
Storage,40.456657,115.97,1500.0
Storage,38.6194489,-6.8,50000.0
Storage,38.6194489,-6.8,50000.0
Storage,38.3565773,-121.99,2000.0
Storage,39.6777096,-75.75,360.0
Storage,32.7360673,-117.15,100.0
Storage,37.7820694,-122.4047432,15.0
Storage,33.2558717,-116.38,24.0
Storage,33.2558717,-116.38,75.0
Storage,59.9342802,30.34,1500.0
Storage,37.0504195,140.89,100.0
Storage,47.6134732,-122.19,500.0
Storage,40.9995386,-75.18,2010.0
Storage,57.0,-153.0,3000.0
Storage,32.928679,-117.08,100.0
Storage,56.0251898,8.38,1200.0
Storage,18.4308037,-65.88,2000.0
Storage,21.9066667,-159.47,1500.0
Storage,41.158557,114.72,3000.0
Storage,52.42726,13.55,200.0
Storage,52.42726,13.55,1000.0
Storage,51.5922561,4.65,400.0
Storage,42.6434705,-73.7778297,225.0
Storage,48.1139075,-123.42,75.0
Storage,35.2272086,-80.8430827,200.0
Storage,21.9061111,-159.59,3000.0
Storage,-9.6993439,119.97,400.0
Storage,25.27639325,51.51158611,250.0
Storage,35.6204121,-80.9864655,250.0
Storage,30.572269,104.07,100.0
Storage,32.7189926,-102.6449101,2000.0
Storage,31.9819386,-102.61,36000.0
Storage,40.0583238,-74.41,1800.0
Storage,43.0,3.0,20.0
Storage,43.6040202,1.48,3300.0
Storage,4.0,74.0,600.0
Storage,38.553074,-121.43,50.0
Storage,39.0,-122.0,72.0
Storage,36.198,51.321,1040000.0
Storage,38.2546373,-121.3,500.0
Storage,48.7754181,9.18,400.0
Storage,34.1477829,-119.2,25.0
Storage,40.6754071,-73.67,1000.0
Storage,43.7306345,-79.49,500.0
Storage,56.83582,-6.23917,45.0
Storage,39.192614,-5.58,50000.0
Storage,39.089699,-5.46,49000.0
Storage,40.0830699,-6.25,50000.0
Storage,44.9428975,-123.04,5000.0
Storage,39.892936,-75.172169,250.0
Storage,58.984674,-2.96,2000.0
Storage,40.8553203,-74.82497512,250.0
Storage,40.8922694,-74.4774255,250.0
Storage,33.532445,126.68,4000.0
Storage,51.395609,-116.49,1000.0
Storage,53.2064644,12.2326645,1000.0
Storage,38.0,129.0,100.0
Storage,34.0,-118.0,15.0
Storage,45.0954787,-93.44,15.0
Storage,43.670011,-95.1500626,5.0
Storage,45.1271847,-94.5280474,5.0
Storage,44.6671365,-93.61,32.0
Storage,45.0927233,-93.75,64.0
Storage,40.59335825,-105.0678422,135.0
Storage,54.5318057,-1.5524558,100.0
Storage,54.5458828,-1.56,2500.0
Storage,55.4221183,-1.6784563,100.0
Storage,54.550091,-1.543956671,50.0
Storage,55.5458505,-2.0147556,50.0
Storage,53.41831,-1.1866221,50.0
Storage,44.440095,-73.15234,250.0
Storage,21.0,-156.0,100.0
Storage,39.087324,-76.9,500.0
Storage,33.6387024,-117.84,56.0
Storage,41.65921,-112.44,300.0
Storage,46.9479222,7.44,50.0
Storage,37.161774,-5.54,50000.0
Storage,31.6137467,-98.57,300.0
Storage,39.8318378,-75.19,1800.0
Storage,32.501111,80.11,2000.0
Storage,37.471274,-5.64,1000.0
Storage,39.0345808,-5.23,50000.0
Storage,36.721261,-4.42,80.0
Storage,36.0079494,-121.24,1000.0
Storage,40.74502245,-73.77704494,100.0
Storage,40.7737328,-73.8871546,100.0
Storage,56.0251898,8.38,400.0
Storage,41.7817857,-88.17266312,10.0
Storage,41.9036415,-88.3033342,10.0
Storage,42.064113,-87.685746,10.0
Storage,44.7980186,-93.5268986,9.0
Storage,33.38103821,-112.0472164,10.0
Storage,48.7433425,9.32,150.0
Storage,40.81819805,-73.95100898,100.0
Storage,48.23081,9.46,30.0
Storage,33.937517,-117.2305944,10.0
Storage,33.937517,-117.2305944,20.0
Storage,33.937517,-117.2305944,10.0
Storage,33.937517,-117.2305944,20.0
Storage,40.592158,-122.35,20.0
Storage,40.62084286,-122.3703527,20.0
Storage,40.58114683,-122.3543054,120.0
Storage,34.13571985,-117.9050175,40.0
Storage,37.7169711,-122.41,20.0
Storage,41.26218375,-73.00631746,10.0
Storage,41.26140035,-73.00910026,10.0
Storage,-26.0,27.0,10.0
Storage,40.5706464,-122.36,30.0
Storage,40.564228,-122.35,30.0
Storage,40.5800399,-122.39,30.0
Storage,40.5812156,-122.39,20.0
Storage,40.5885906,-122.39,40.0
Storage,48.8588897,2.320041022,2.0
Storage,54.523474,8.67,560.0
Storage,54.523826,8.67,200.0
Storage,45.0880899,-93.72,37.0
Storage,32.918396,-112.97,280000.0
Storage,42.9006942,-70.8816111,1500.0
Storage,20.2293206,-155.7985278,100.0
Storage,39.0,-76.0,30.0
Storage,33.54781,-117.05,210.0
Storage,39.0,-8.0,5.0
Storage,44.0,-70.0,300.0
Storage,34.6738959,-118.1656437,10.0
Storage,34.6981064,-118.1366153,10.0
Storage,34.70350265,-118.152086,10.0
Storage,28.0271769,-17.2006914,500.0
Storage,33.8302961,-116.55,500.0
Storage,39.904336,116.41,2000.0
Storage,39.629526,-79.96,24.0
Storage,38.0,-122.0,36.0
Storage,40.9645293,-76.88,1000.0
Storage,34.9635,-106.51,1400.0
Storage,47.0791667,13.34,430000.0
Storage,49.2489783,6.88,15000.0
Storage,49.2556226,6.86,1000.0
Storage,34.6937378,135.5,600.0
Storage,32.8769207,-117.24,108.0
Storage,30.5483388,119.77,500.0
Storage,28.0,-83.0,25.0
Storage,40.0,-83.0,100.0
Storage,50.0,8.0,75.0
Storage,41.0,-74.0,27.0
Storage,37.4016481,-122.0076931,30.0
Storage,37.52997315,-122.2580937,30.0
Storage,33.0786552,-116.6,1000.0
Storage,32.9436607,-117.21,1000.0
Storage,31.4498855,-98.57,600.0
Storage,36.9396792,127.69,1000.0
Storage,33.8800938,-117.89,480.0
Storage,43.792389,7.19,1100.0
Storage,46.1146883,7.084424,10.0
Storage,39.7408399,-105.17,20.0
Storage,35.7090259,139.73,30.0
Storage,35.036143,-118.28,8000.0
Storage,30.218837,-9.15,650.0
Storage,18.1758569,-63.11,500.0
Storage,-1.4221087,5.62,5000.0
Storage,42.8582077,140.88,200000.0
Storage,35.7749644,-78.64,2590.0
Storage,-32.884454,151.73,150.0
Storage,41.9294736,-88.75,20000.0
Storage,50.0,6.0,15.0
Storage,-10.7988901,-67.0,2200.0
Storage,-37.6811991,145.01,1000.0
Storage,37.429246,126.99,300.0
Storage,37.6824891,126.77,1000.0
Storage,35.866353,128.59,1000.0
Storage,35.9482858,126.96,3000.0
Storage,-34.4243941,150.89385,20.0
Storage,34.05637,-118.274883,2000.0
Storage,43.8764706,-69.6336571,221.0
Storage,6.1219213,1.1153379,90.0
Storage,-33.6876398,151.0267199,20.0
Storage,42.955129,-81.61,4000.0
Storage,34.141763,-118.0,1000.0
Storage,39.71577024,-121.79542,30.0
Storage,40.76177471,-73.99825214,27.0
Storage,40.76177471,-73.99825214,27.0
Storage,40.76177471,-73.99825214,27.0
Storage,9.517125,-13.4226917,90.0
Storage,-32.2673747,150.8903015,14.0
Storage,43.9180476,-80.8841675,2000.0
Storage,40.9568399,-76.0275859,20000.0
Storage,53.41291,-8.24389,2000.0
Storage,-21.637849,115.11,325.0
Storage,33.4209412,-117.4321452,30.0
Storage,43.582387,-79.416845,1000.0
Storage,35.6641575,138.57,400000.0
Storage,43.8764706,-69.6336571,29.0
Storage,49.0,7.0,55.0
Storage,50.739014,-2.1,598.0
Storage,43.6487455,1.4638675,100.0
Storage,54.83235,8.9,2000.0
Storage,34.141845,-118.0,510.0
Storage,57.1224981,-170.2799461,160.0
Storage,44.2334238,8.252572737,63.0
Storage,51.9174658,-0.65,6000.0
Storage,13.235012,3.1051625,45.0
Storage,28.846926,120.73,1500000.0
Storage,32.7145351,-117.16,36.0
Storage,36.0,140.0,500.0
Storage,46.9218287,9.0,1000000.0
Storage,38.237766,-117.38,110000.0
Storage,32.8769207,-117.24,28.0
Storage,41.689967,-8.09,211000.0
Storage,38.0,14.0,1000.0
Storage,38.0,14.0,1000.0
Storage,38.0,14.0,1000.0
Storage,38.0,14.0,1200.0
Storage,37.8803139,13.55343139,900.0
Storage,26.3344266,127.81,1500.0
Storage,37.4231222,-122.0946938,100.0
Storage,42.0,-71.0,200.0
Storage,-37.7183444,145.561431,20.0
Storage,43.8993343,-69.62,500.0
Storage,41.0911341,15.3,10800.0
Storage,36.06523,-119.02,360.0
Storage,19.641941,-155.996933,10.0
Storage,36.7086133,-4.44,50.0
Storage,40.6754071,-73.67,1000.0
Storage,67.0386393,-126.09,1100.0
Storage,37.7749295,-122.42,3264.0
Storage,33.6588951,-117.83,2000.0
Storage,-34.7351573,150.5325429,20.0
Storage,37.2437487,127.15,24000.0
Storage,41.4877384,-88.1,19800.0
Storage,41.8978524,-88.22,19800.0
Storage,32.0,-84.0,0.0
Storage,32.8769207,-117.24,2500.0
Storage,52.2323411,7.29,250.0
Storage,43.619416,-72.95,2000.0
Storage,43.619416,-72.95,2000.0
Storage,19.104927,-72.69,200.0
Storage,22.1452778,-159.32,6000.0
Storage,42.0,-88.0,0.0
Storage,42.8582077,140.88,200000.0
Storage,62.007864,-6.79,2300.0
Storage,17.1274104,-61.85,3000.0
Storage,40.022493,-78.93,18000.0
Storage,40.022493,-78.93,10400.0
Storage,46.4358779,6.91,240000.0
Storage,-28.880269,19.59,100000.0
Storage,49.9928617,8.25,6000.0
Storage,48.1005133,10.56,200.0
Storage,33.107254,-117.12,30.0
Storage,13.2959909,2.813534,45.0
Storage,37.9631733,-80.69,31500.0
Storage,34.7408836,139.39,1500.0
Storage,46.1049798,7.08,200.0
Storage,37.7652065,-122.2416355,25.0
Storage,57.7893609,-152.3972311,2000.0
Storage,6.212344,2.2531969,90.0
Storage,48.4263931,9.96,60.0
Storage,5.0,-53.0,1600.0
Storage,33.0,-97.0,200.0
Storage,32.575595,-96.758266,25.0
Storage,36.9958839,-85.91,990.0
Storage,52.011579,12.82,10000.0
Storage,44.0,-80.0,2.0
Storage,47.9366303,-122.25,1000.0
Storage,9.338953,-13.3929746,90.0
Storage,9.3927878,-13.3551694,20.0
Storage,9.403868,-13.3450749,20.0
Storage,9.403868,-13.3450749,20.0
Storage,37.226611,-121.9746797,5.0
Storage,37.0969412,127.22,28000.0
Storage,19.8547732,-155.92,450.0
Storage,37.31966505,-121.8955159,6.0
Storage,50.9323312,6.3782481,420.0
Storage,52.4608009,-1.91,350.0
Storage,43.6289467,-79.3944199,660.0
Storage,52.4608009,-1.914995,350.0
Storage,32.7477019,-117.13,30.0
Storage,32.8701459,-117.14,250.0
Storage,-28.727278,22.0,55000.0
Storage,-27.537373,152.27,600.0
Storage,40.7127837,-74.01,500.0
Storage,33.8280924,-118.03,0.0
Storage,30.91987,-6.89,160000.0
Storage,61.2163655,-149.89,25000.0
Storage,42.0,-72.0,500.0
Storage,-31.6171563,115.68,500.0
Storage,22.2478472,113.92,2000.0
Storage,22.373644,114.12,2000.0
Storage,60.1698557,24.94,1200.0
Storage,43.8970929,-78.87,150.0
Storage,32.8753618,-117.24,60.0
Storage,43.519585,-112.05,128.0
Storage,42.455625,2.06,9000.0
Storage,50.7768093,6.13,5000.0
Storage,37.955595,-122.55,2400.0
Storage,35.36713,128.13893,24000.0
Storage,15.5081766,119.97,10000.0
Storage,-32.0,116.0,0.0
Storage,29.4241219,-98.49,1000.0
Storage,60.2054911,24.66,2000.0
Storage,40.8829072,-123.98,950.0
Storage,32.792,-115.56,30000.0
Storage,36.8438329,-119.71,250.0
Storage,47.9789848,-122.2,2000.0
Storage,51.61662,7.47,13000.0
Storage,42.0,-71.0,500.0
Storage,33.7830608,-118.11,1000.0
Storage,32.2217429,-110.93,10000.0
Storage,-28.4,21.27,50000.0
Storage,53.0,-7.0,240.0
Storage,33.6115108,131.13,50000.0
Storage,51.0,-3.0,2.0
Storage,46.384626,8.963535,500.0
Storage,40.3986964,-84.39,7000.0
Storage,21.0,-158.0,0.0
Storage,35.7590321,127.0,24000.0
Storage,17.9545733,-66.2221049,250.0
Storage,-37.6484069,143.88,2000.0
Storage,-26.3622715,118.61,6000.0
Storage,-24.8589975,152.4039527,25.0
Storage,-44.39,171.25,36.0
Storage,0.0,37.0,50.0
Storage,51.126,-4.054,11.0
Storage,42.6114835,-80.5979231,5000.0
Storage,52.3143354,4.94,4000.0
Storage,-33.4446398,147.72,1100.0
Storage,46.1025948,7.08,900000.0
Storage,39.7392358,-104.99,1000.0
Storage,32.2217429,-110.93,10000.0
Storage,36.0,129.0,100.0
Storage,33.767257,-118.2019109,250.0
Storage,44.94124429,-93.18965748,250.0
Storage,34.1622436,-118.28,2000.0
Storage,33.8624657,-118.25,750.0
Storage,33.7380087,-118.26,2600.0
Storage,43.2808225,-73.0,10.0
Storage,36.4230663,27.37,800.0
Storage,51.5368948,7.2,15000.0
Storage,51.5278689,6.72,15000.0
Storage,49.3560225,7.26,15000.0
Storage,-15.9087784,144.85,1400.0
Storage,-29.12952,19.39,100000.0
Storage,-30.5620637,136.9,2000.0
Storage,56.6296373,9.82,1250.0
Storage,30.964245,34.7,121000.0
Storage,-33.205278,138.6,100000.0
Storage,39.7780041,-104.91,0.0
Storage,4.319771,9.4243037,100.0
Storage,13.2959909,2.813534,100.0
Storage,12.1838308,-1.2957444,100.0
Storage,34.1063989,-117.59,10000.0
Storage,43.653226,-79.3831843,5000.0
Storage,14.4051208,-17.2614341,100.0
Storage,3.5133412,11.294723,100.0
Storage,6.834634,1.1311798,100.0
Storage,9.3046458,-13.4226917,100.0
Storage,-40.1202414,148.02,0.0
Storage,6.2232966,2.2452077,100.0
Storage,41.0359353,-71.95,15000.0
Storage,57.508123,-1.78,1000.0
Storage,-20.85,144.2,2000.0
Storage,37.7954528,-122.4,500.0
Storage,-6.9147444,107.61,1040000.0
Storage,32.7940463,34.99,300000.0
Storage,-35.0184732,137.6,30000.0
Storage,52.3143277,4.94,3750.0
Storage,12.209551,-1.343561,100.0
Storage,-0.4411965,8.472972,100.0
Storage,6.1219213,1.1153379,100.0
Storage,-18.889097,144.14,250000.0
Storage,33.0,-117.0,20000.0
Storage,37.9175935,-121.171038,300000.0
Storage,36.0359852,138.55,1880000.0
Storage,42.8582077,140.88,200000.0
Storage,36.0988489,-119.88,10000.0
Storage,33.7174708,-117.83,35000.0
Storage,53.7355952,-9.57,1500.0
Storage,36.6783938,-119.9277947,20000.0
Storage,40.2268415,-2.33,225000.0
Storage,48.2359399,-114.28,80.0
Storage,-30.297854,152.6861458,60.0
Storage,-33.8133575,115.3299128,10.0
Storage,33.5588706,126.81,800.0
Storage,33.5213068,126.85,40.0
Storage,-31.9166667,-64.63,750000.0
Storage,48.0,11.0,75.0
Storage,-32.9298771,151.7607026,10.0
Storage,41.3308666,-88.71,31500.0
Storage,41.3308666,-88.71,31500.0
Storage,33.5965685,-117.659405,60.0
Storage,37.1578584,15.18,4720.0
Storage,31.352859,118.43,1000000.0
Storage,37.3586027,-122.0671533,200.0
Storage,33.12,-117.09,40000.0
Storage,30.0733718,-89.86,500.0
Storage,39.2408334,-0.94,2000000.0
Storage,40.37563,-3.68,300.0
Storage,40.37563,-3.68,300.0
Storage,47.6739881,-122.12,5.0
Storage,39.3685167,-107.04,30.0
Storage,35.29315669,-81.02474807,50.0
Storage,35.29315669,-81.02474807,250.0
Storage,37.7176811,-121.89,2000.0
Storage,41.805865,123.43,5000.0
Storage,39.9866038,-75.13,800.0
Storage,40.7481266,-74.01,250.0
Storage,23.111847,114.42,2448000.0
Storage,40.4776121,-75.77,3000.0
Storage,12.926844,77.53,30.0
Storage,41.910738,-83.43,500.0
Storage,40.5863563,-122.391675,10.0
Storage,49.45203,11.08,1300.0
Storage,50.3569429,7.59,200.0
Storage,40.0,-75.0,900.0
Storage,40.017107,-75.084547,70.0
Storage,51.6104829,7.53,15000.0
Storage,52.0302285,8.53,260.0
Storage,35.2272086,-80.8430827,50.0
Storage,47.0,8.0,55.0
Storage,43.7846,7.18785,33.0
Storage,54.83235,8.9,325.0
Storage,53.4379562,10.36,120000.0
Storage,56.406482,-5.11,440000.0
Storage,25.0,125.0,100.0
Storage,24.730068,125.42,4000.0
Storage,51.0,-1.0,5.0
Storage,-23.3695439,-69.86,10500.0
Storage,39.7566228,-104.62,1500.0
Storage,35.460431,113.48,1200000.0
Storage,43.1294954,-2.1374208,40.0
Storage,26.67347,128.27,30000.0
Storage,31.8072113,-106.43,300.0
Storage,34.0005691,-118.16,500.0
Storage,42.508645,-83.41,1425.0
Storage,40.56610748,-122.368486,20.0
Storage,40.54787428,-122.3792334,170.0
Storage,43.792389,7.19,250.0
Storage,53.635359,11.4,15000.0
Storage,37.87059,112.55,1200000.0
Storage,38.5693268,-121.4890322,153.0
Storage,28.6004783,-81.2,3000.0
Storage,51.015794,13.79,2000.0
Storage,52.5853723,-2.06,2000.0
Storage,49.9341924,6.2,1096000.0
Storage,21.0,-156.0,1000.0
Storage,-32.8852157,151.727845,100.0
Storage,46.7273316,-117.15,1000.0
Storage,34.086772,-118.29,4620.0
Storage,51.0,-85.0,2000.0
Storage,35.8783147,-106.32,1000.0
Storage,34.0,-85.0,1000.0
Storage,40.57787115,-122.3542245,20.0
Storage,40.61151949,-122.3822139,20.0
Storage,39.5987423,-78.74,10000.0
Storage,33.65068625,-117.7497199,250.0
Storage,21.2912881,-157.84,1200.0
Storage,38.05237612,-122.1525948,20.0
Storage,38.9486757,-84.28,2000.0
Storage,50.0,6.0,30.0
Storage,50.1857528,4.38,143000.0
Storage,48.930813,10.11,27.0
Storage,38.283086,-1.6,1400.0
Storage,-20.0,169.0,15.0
Storage,34.1908099,-119.16,600.0
Storage,49.261045,-123.25,1000.0
Storage,50.41699,-104.46,400.0
Storage,33.5903547,130.4,500.0
Storage,52.6969622,1.6917444,200.0
Storage,51.0737494,-2.71,300.0
Storage,64.8377778,-147.72,27000.0
Storage,37.613098,127.1319711,250.0
Storage,53.71199,13.29,1000.0
Storage,-23.0,-68.0,180.0
Storage,49.01487865,12.10299361,249.0
Storage,34.0,-118.0,20.0
Storage,38.1253798,14.72,100.0
Storage,34.960334,-82.92,710000.0
Storage,54.797866,24.25,900000.0
Storage,34.141763,-118.0,30.0
Storage,38.268215,140.87,40000.0
Storage,51.1624468,9.06,140000.0
Storage,51.9401087,7.64,55.0
Storage,37.3061821,-121.75,4000.0
Storage,39.7113135,-86.19,20000.0
Storage,50.0817956,17.18,650000.0
Storage,22.7997334,72.58,1450000.0
Storage,40.261109,-82.83,4000.0
Storage,43.548473,10.31,15.0
Storage,50.509,11.003,1060000.0
Storage,41.8781136,-87.63,150.0
Storage,37.3890924,-5.98,1000.0
Storage,14.4887388,-61.01,2472.0
Storage,40.842299,111.75,1224000.0
Storage,36.200252,117.09,1000000.0
Storage,33.7513419,-117.99,2000.0
Storage,20.7909697,-156.33,11000.0
Storage,33.0982635,-117.1,100.0
Storage,25.362094,118.69,1200000.0
Storage,33.121631,-117.32,30.0
Storage,37.6818745,-121.77,30000.0
Storage,42.3039993,-88.4,20000.0
Storage,29.65153375,-82.32156145,100.0
Storage,47.4048128,8.56,1000.0
Storage,33.536932,-117.05,60.0
Storage,40.573885,-122.37,20.0
Storage,40.6263796,-122.38,20.0
Storage,46.521858,-84.35,7000.0
Storage,31.753527,-106.37,930.0
Storage,52.6016493,14.24,5000.0
Storage,38.5110803,-122.8473388,10.0
Storage,37.375202,-121.97,1500.0
Storage,36.0,104.0,15.0
Storage,43.824665,-79.18615097,15.0
Storage,24.2332076,120.94,2.0
Storage,33.5934104,-102.03,1000.0
Storage,30.6087078,115.56,1200000.0
Storage,37.807018,-5.1,50000.0
Storage,49.2964517,7.35,15000.0
Storage,43.15076665,-89.29613801,30.0
Storage,41.916448,-83.47,500.0
Storage,34.1304633,-117.8879646,120.0
Storage,34.1344841,-117.8970195,120.0
Storage,35.227956,128.6818586,250.0
Storage,21.9661076,-159.57,13000.0
Storage,34.0,-119.0,10.0
Storage,38.0,-77.0,48.0
Storage,37.526323,-120.8,250.0
Storage,33.78659,-117.88,2400.0
Storage,33.97983212,-118.1429253,90.0
Storage,42.0450722,-87.69,40.0
Storage,-20.3767008,118.5904727,40.0
Storage,41.0,-80.0,500.0
Storage,32.0,121.0,35.0
Storage,34.0,-118.0,5.0
Storage,35.8563097,139.9,1000.0
Storage,41.158557,114.72,2000.0
Storage,50.0597078,8.53,50.0
Storage,37.7942491,-122.2607931,30.0
Storage,37.78901385,-122.1672324,30.0
Storage,37.7936847,-122.2612767,30.0
Storage,51.4669939,-1.19,250.0
Storage,43.95559,19.45,614000.0
Storage,34.1780047,-118.32,8.0
Storage,34.69814135,-118.1418401,30.0
Storage,33.1192068,-117.09,30000.0
Storage,35.1134803,-84.06,185000.0
Storage,40.6085464,-122.38,40.0
Storage,48.371189,2.84,1000.0
Storage,35.0,140.0,1000.0
Storage,40.512543,-105.02,200.0
Storage,54.725289,-5.77,10000.0
Storage,32.061707,118.76,100.0
Storage,38.679329,16.41,2000.0
Storage,39.8440027,-75.02,1000.0
Storage,52.8469714,9.23,3000.0
Storage,31.230416,121.47,50.0
Storage,33.936265,-117.18646,20.0
Storage,34.0522342,-118.24,50000.0
Storage,37.0,-5.0,50.0
Storage,37.38604,-6.2,11000.0
Storage,53.0,8.0,6000.0
Storage,47.9059454,21.06,500.0
Storage,38.2821073,-104.52,3517.0
Storage,38.2821073,-104.52,3517.0
Storage,35.850752,128.54,1050.0
Storage,37.5172363,127.05,1870.0
Storage,24.42748265,54.62348762,100.0
Storage,43.0166042,17.81,420000.0
Storage,50.1170757,8.74,320.0
Storage,47.936062,-122.25,1000.0
Storage,30.638675,119.68,1836000.0
Storage,41.158557,114.72,500.0
Storage,43.0646147,141.35,15000.0
Storage,37.6421608,140.96,40000.0
Storage,38.27134251,-122.4385839,30.0
Storage,38.3498195,-81.63,1200.0
Storage,53.9830884,-6.4,4560.0
Storage,30.0,-90.0,10.0
Storage,46.8385968,-92.08302584,6.0
