bus_id,voltage,dc,symbol,under_construction,tags,x,y,country,geometry
NL1-220,220,f,Substation,f,NL1,6.04163,54.03696999550894,NL,POINT (6.04163 54.03696999550894)
NL10-220,220,f,Substation,f,NL10,3.056667,51.6999999946044,NL,POINT (3.0566669999999996 51.699999994604404)
NL11-380,380,f,Substation,f,NL11,3.946522800000003,51.46675199450171,NL,POINT (3.9465228000000034 51.46675199450171)
NL12-380,380,f,Substation,f,NL12,4.188796800000006,51.427111394483966,NL,POINT (4.188796800000006 51.427111394483966)
NL2-220,220,f,Substation,f,NL2,5.888488600000007,54.03261059550748,NL,POINT (5.888488600000007 54.03261059550748)
NL3-220,220,f,Substation,f,NL3,4.293625200000013,52.6977537950177,NL,POINT (4.293625200000013 52.6977537950177)
NL4-220,220,f,Substation,f,NL4,3.804637599999995,52.679757595010685,NL,POINT (3.804637599999995 52.679757595010685)
NL5-220,220,f,Substation,f,NL5,3.737350699999997,52.61380859498459,NL,POINT (3.737350699999997 52.61380859498459)
NL6-220,220,f,Substation,f,NL6,4.043000000000005,52.319329994865896,NL,POINT (4.043000000000005 52.319329994865896)
NL7-220,220,f,Substation,f,NL7,4.084691499999992,52.25767219484065,NL,POINT (4.084691499999992 52.25767219484065)
NL8-380,380,f,Substation,f,NL8,3.9869186000000014,51.928320094702734,NL,POINT (3.9869186000000014 51.928320094702734)
NL9-220,220,f,Substation,f,NL9,2.965500000000001,51.72622399461584,NL,POINT (2.965500000000001 51.726223994615836)
NO1-420,420,f,Substation,f,NO1,17.7429803048289,68.44255425036224,NO,POINT (17.7429803048289 68.44255425036224)
NO10-420,420,f,Substation,f,NO10,16.39150500000001,67.96878309793532,NO,POINT (16.39150500000001 67.96878309793532)
NO11-420,420,f,Substation,f,NO11,16.358578199999968,67.95816799793435,NO,POINT (16.358578199999968 67.95816799793435)
NO12-420,420,f,Substation,f,NO12,16.32142959999998,67.89678969792875,NO,POINT (16.32142959999998 67.89678969792875)
NO13-420,420,f,Substation,f,NO13,16.28564889999999,67.87187009792655,NO,POINT (16.28564889999999 67.87187009792655)
NO14-420,420,f,Substation,f,NO14,15.999219899999948,67.6034983979019,NO,POINT (15.999219899999947 67.6034983979019)
NO15-420,420,f,Substation,f,NO15,15.45019179999998,67.11210119785649,NO,POINT (15.450191799999981 67.11210119785649)
NO16-420,420,f,Substation,f,NO16,15.434669800000025,67.09953269785525,NO,POINT (15.434669800000023 67.09953269785525)
NO18-420,420,f,Substation,f,NO18,13.905244799999975,66.81166819782824,NO,POINT (13.905244799999975 66.81166819782824)
NO19-420,420,f,Substation,f,NO19,13.853123399999973,66.79301279782638,NO,POINT (13.853123399999971 66.79301279782638)
NO2-420,420,f,Substation,f,NO2,17.73434005390037,68.42580734830972,NO,POINT (17.73434005390037 68.42580734830972)
NO20-420,420,f,Substation,f,NO20,13.821216899999955,66.76737859782399,NO,POINT (13.821216899999955 66.76737859782399)
NO21-420,420,f,Substation,f,NO21,13.833783099999929,66.74994389782232,NO,POINT (13.833783099999927 66.74994389782232)
NO22-420,420,f,Substation,f,NO22,13.595381999999985,66.71787269781923,NO,POINT (13.595381999999983 66.71787269781923)
NO23-420,420,f,Substation,f,NO23,13.579501199999983,66.68888459781653,NO,POINT (13.579501199999985 66.68888459781653)
NO24-420,420,f,Substation,f,NO24,14.156500699999985,66.38399899778727,NO,POINT (14.156500699999983 66.38399899778727)
NO25-420,420,f,Substation,f,NO25,14.177137600000004,66.36613439778553,NO,POINT (14.177137600000005 66.36613439778553)
NO26-400,400,f,Substation,f,NO26,12.059395330098916,63.17665111946965,NO,POINT (12.059395330098916 63.17665111946965)
NO26-420,420,f,Substation,f,NO26,12.059827471255735,63.17683667255434,NO,POINT (12.059827471255737 63.17683667255434)
NO27-300,300,f,Substation,f,NO27,8.63849354032925,62.84866975706129,NO,POINT (8.63849354032925 62.84866975706129)
NO27-420,420,f,Substation,f,NO27,8.638899362720311,62.84886463528845,NO,POINT (8.638899362720311 62.84886463528845)
NO28-300,300,f,Substation,f,NO28,8.60269020120513,62.84224651114559,NO,POINT (8.60269020120513 62.84224651114559)
NO28-420,420,f,Substation,f,NO28,8.603095707016992,62.84244148355891,NO,POINT (8.603095707016992 62.84244148355891)
NO29-300,300,f,Substation,f,NO29,8.49948259256994,62.74843878426659,NO,POINT (8.49948259256994 62.74843878426659)
NO29-420,420,f,Substation,f,NO29,8.499886187501556,62.74863401654456,NO,POINT (8.499886187501556 62.74863401654456)
NO3-420,420,f,Substation,f,NO3,17.322789400000012,68.13930309795077,NO,POINT (17.322789400000012 68.13930309795077)
NO30-300,300,f,Substation,f,NO30,8.477649044390407,62.71482830409602,NO,POINT (8.477649044390407 62.714828304096024)
NO30-420,420,f,Substation,f,NO30,8.478052055141129,62.71502358922529,NO,POINT (8.478052055141129 62.71502358922529)
NO31-420,420,f,Substation,f,NO31,6.781450499999999,62.46345639735074,NO,POINT (6.781450499999999 62.46345639735074)
NO32-420,420,f,Substation,f,NO32,6.734604400000001,62.44613689734849,NO,POINT (6.734604400000001 62.44613689734849)
NO33-420,420,f,Substation,f,NO33,6.452568800000006,62.31252759733077,NO,POINT (6.452568800000006 62.31252759733077)
NO34-420,420,f,Substation,f,NO34,6.407639099999996,62.29007759732778,NO,POINT (6.4076390999999955 62.29007759732778)
NO36-420,420,f,Substation,f,NO36,6.202313299999997,62.10034589730227,NO,POINT (6.202313299999997 62.10034589730227)
NO38-420,420,f,Substation,f,NO38,6.186622400000008,62.07304839729844,NO,POINT (6.186622400000008 62.073048397298436)
NO39-420,420,f,Substation,f,NO39,6.188285299999997,61.926731797278464,NO,POINT (6.188285299999997 61.926731797278464)
NO4-420,420,f,Substation,f,NO4,17.291420900000023,68.13695389795046,NO,POINT (17.291420900000023 68.13695389795046)
NO40-420,420,f,Substation,f,NO40,6.198193399999999,61.90544289727545,NO,POINT (6.198193399999999 61.90544289727545)
NO41-420,420,f,Substation,f,NO41,5.83293020000001,61.870517697270586,NO,POINT (5.83293020000001 61.870517697270586)
NO42-420,420,f,Substation,f,NO42,5.824357900000004,61.83792759726604,NO,POINT (5.824357900000004 61.83792759726604)
NO43-420,420,f,Substation,f,NO43,5.310044300000003,61.76709649725617,NO,POINT (5.310044300000003 61.76709649725617)
NO44-420,420,f,Substation,f,NO44,5.2864945,61.75702789725478,NO,POINT (5.2864945 61.75702789725478)
NO45-300,300,f,Substation,f,NO45,9.793777800000008,61.56476549722741,NO,POINT (9.793777800000008 61.56476549722741)
NO46-300,300,f,Substation,f,NO46,7.579235999999994,61.53302419722276,NO,POINT (7.579235999999994 61.53302419722276)
NO47-300,300,f,Substation,f,NO47,7.617256299999994,61.52711579722198,NO,POINT (7.617256299999994 61.52711579722198)
NO48-300,300,f,Substation,f,NO48,7.287025399999993,61.52613119722185,NO,POINT (7.287025399999993 61.52613119722185)
NO49-300,300,f,Substation,f,NO49,7.247752500000001,61.41933499720628,NO,POINT (7.247752500000001 61.41933499720628)
NO5-400,400,f,Substation,f,NO5,17.464234150290586,68.08164856428849,NO,POINT (17.464234150290586 68.08164856428849)
NO5-420,420,f,Substation,f,NO5,17.464795251749617,68.0818186291142,NO,POINT (17.464795251749617 68.0818186291142)
NO51-420,420,f,Substation,f,NO51,6.53686207955831,61.221398852691294,NO,POINT (6.53686207955831 61.221398852691294)
NO52-420,420,f,Substation,f,NO52,6.613458399999996,61.21948699717683,NO,POINT (6.613458399999996 61.21948699717683)
NO53-420,420,f,Substation,f,NO53,6.511985100000007,61.20847229717521,NO,POINT (6.511985100000007 61.20847229717521)
NO54-300,300,f,Substation,f,NO54,7.017723198907909,61.18786129763989,NO,POINT (7.017723198907909 61.187861297639884)
NO55-300,300,f,Substation,f,NO55,7.045665649450492,61.18033199721667,NO,POINT (7.045665649450492 61.18033199721667)
NO56-300,300,f,Substation,f,NO56,7.049800200000007,61.14694249716598,NO,POINT (7.049800200000007 61.14694249716598)
NO57-300,300,f,Substation,f,NO57,6.948259800000007,61.139891397164845,NO,POINT (6.948259800000007 61.139891397164845)
NO58-300,300,f,Substation,f,NO58,6.856514800000004,61.13429939716405,NO,POINT (6.856514800000004 61.13429939716405)
NO59-300,300,f,Substation,f,NO59,7.065871500000009,61.10451489715958,NO,POINT (7.065871500000009 61.10451489715958)
NO6-420,420,f,Substation,f,NO6,16.71837779999998,68.06717219794426,NO,POINT (16.71837779999998 68.06717219794426)
NO60-300,300,f,Substation,f,NO60,5.478204000000013,60.89772739712796,NO,POINT (5.478204000000013 60.89772739712796)
NO61-300,300,f,Substation,f,NO61,6.064817900000002,60.89104579712693,NO,POINT (6.064817900000002 60.89104579712693)
NO62-420,420,f,Substation,f,NO62,7.300796199999997,60.853024797121016,NO,POINT (7.300796199999997 60.853024797121016)
NO63-300,300,f,Substation,f,NO63,5.136890399954042,60.84024799711894,NO,POINT (5.136890399954042 60.84024799711894)
NO64-420,420,f,Substation,f,NO64,7.364282378430779,60.81093654064101,NO,POINT (7.364282378430779 60.81093654064101)
NO65-300,300,f,Substation,f,NO65,5.054252399876527,60.803278547133424,NO,POINT (5.054252399876527 60.803278547133424)
NO66-300,300,f,Substation,f,NO66,9.11919640085016,60.62403530189575,NO,POINT (9.11919640085016 60.62403530189575)
NO67-420,420,f,Substation,f,NO67,7.004368899999994,60.5876943970792,NO,POINT (7.004368899999994 60.5876943970792)
NO68-420,420,f,Substation,f,NO68,7.046404500000005,60.57967169707794,NO,POINT (7.046404500000005 60.57967169707794)
NO69-420,420,f,Substation,f,NO69,6.7195397,60.50667459706621,NO,POINT (6.7195397 60.50667459706621)
NO7-420,420,f,Substation,f,NO7,16.6865694,68.05860669794343,NO,POINT (16.6865694 68.05860669794343)
NO70-420,420,f,Substation,f,NO70,6.6630685,60.50492589706585,NO,POINT (6.6630685 60.50492589706585)
NO71-420,420,f,Substation,f,NO71,6.246148699999998,60.445906897056304,NO,POINT (6.246148699999998 60.445906897056304)
NO72-420,420,f,Substation,f,NO72,6.213347899999986,60.433477697054336,NO,POINT (6.213347899999986 60.433477697054336)
NO73-300,300,f,Substation,f,NO73,6.170076499999991,60.26485889702665,NO,POINT (6.170076499999991 60.26485889702665)
NO74-300,300,f,Substation,f,NO74,6.218808900000004,60.25052299702424,NO,POINT (6.218808900000004 60.250522997024234)
NO75-420,420,f,Substation,f,NO75,10.185785300000015,60.17500799701157,NO,POINT (10.185785300000015 60.17500799701157)
NO76-300,300,f,Substation,f,NO76,6.245588099999998,60.13456679700485,NO,POINT (6.245588099999998 60.134566797004844)
NO77-300,300,f,Substation,f,NO77,6.257223500000008,60.114361597001455,NO,POINT (6.257223500000008 60.114361597001455)
NO78-300,300,f,Substation,f,NO78,10.844127598485269,59.930377758754105,NO,POINT (10.844127598485267 59.930377758754105)
NO79-300,300,f,Substation,f,NO79,5.548759499999992,59.90144399696501,NO,POINT (5.548759499999992 59.901443996965014)
NO8-420,420,f,Substation,f,NO8,16.491712299999982,67.98454169793669,NO,POINT (16.491712299999982 67.98454169793669)
NO80-300,300,f,Substation,f,NO80,5.957698550608511,59.83931299705047,NO,POINT (5.9576985506085105 59.83931299705047)
NO81-300,300,f,Substation,f,NO81,6.880565000000009,59.83186269695297,NO,POINT (6.880565000000009 59.83186269695297)
NO82-300,300,f,Substation,f,NO82,6.1192238,59.78724229694518,NO,POINT (6.1192238 59.78724229694518)
NO83-300,300,f,Substation,f,NO83,6.147843000000002,59.778948596943685,NO,POINT (6.147843000000002 59.778948596943685)
NO84-300,300,f,Substation,f,NO84,9.819146669586477,59.72749861887493,NO,POINT (9.819146669586477 59.72749861887493)
NO84-420,420,f,Substation,f,NO84,9.819521813347576,59.72768997452378,NO,POINT (9.819521813347576 59.727689974523784)
NO85-300,300,f,Substation,f,NO85,9.094020200013784,59.54227654690203,NO,POINT (9.094020200013784 59.54227654690203)
NO86-420,420,f,Substation,f,NO86,6.684334400000002,59.54186069690163,NO,POINT (6.684334400000002 59.54186069690163)
NO87-300,300,f,Substation,f,NO87,8.631587606653556,59.49973348061359,NO,POINT (8.631587606653556 59.49973348061359)
NO88-300,300,f,Substation,f,NO88,6.690121299999995,59.48085449689056,NO,POINT (6.690121299999995 59.48085449689056)
NO89-300,300,f,Substation,f,NO89,7.98704244972473,59.47544844699188,NO,POINT (7.98704244972473 59.47544844699188)
NO9-420,420,f,Substation,f,NO9,16.43582049999999,67.9816518979364,NO,POINT (16.43582049999999 67.9816518979364)
NO90-420,420,f,Substation,f,NO90,9.457948001302611,59.231361847007264,NO,POINT (9.457948001302611 59.231361847007264)
NO91-420,420,f,Substation,f,NO91,9.438009547951506,59.224103446902994,NO,POINT (9.438009547951506 59.224103446902994)
NO92-420,420,f,Substation,f,NO92,6.632306999905655,59.0653086468454,NO,POINT (6.632306999905655 59.065308646845395)
NO93-300,300,f,Substation,f,NO93,6.647718899999993,59.04780979680989,NO,POINT (6.647718899999993 59.047809796809894)
NO94-420,420,f,Substation,f,NO94,6.30128150000001,59.01802829680416,NO,POINT (6.30128150000001 59.018028296804154)
NO95-420,420,f,Substation,f,NO95,6.287580700000001,58.99528349679987,NO,POINT (6.287580700000001 58.99528349679987)
NO96-300,300,f,Substation,f,NO96,5.650635389844621,58.96284174844709,NO,POINT (5.650635389844621 58.96284174844709)
NO97-420,420,f,Substation,f,NO97,6.112912599999998,58.88633029677879,NO,POINT (6.112912599999998 58.88633029677879)
NO98-420,420,f,Substation,f,NO98,6.0864204000000015,58.87127399677581,NO,POINT (6.0864204000000015 58.87127399677581)
NO99-300,300,f,Substation,f,NO99,6.689654599999997,58.64749649673163,NO,POINT (6.689654599999997 58.64749649673163)
PL1-400,400,f,Substation,f,PL1,18.08268112404029,54.72228828189159,PL,POINT (18.082681124040292 54.72228828189159)
PL10-400,400,f,Substation,f,PL10,14.522875,53.20822119521329,PL,POINT (14.522875 53.20822119521329)
PL11-220,220,f,Substation,f,PL11,14.45695109198924,53.20299387983926,PL,POINT (14.45695109198924 53.20299387983926)
PL11-400,400,f,Substation,f,PL11,14.457287682332025,53.20317238987104,PL,POINT (14.457287682332025 53.20317238987104)
PL13-220,220,f,Substation,f,PL13,18.120781497941344,53.12548702987653,PL,POINT (18.120781497941344 53.12548702987653)
PL13-400,400,f,Substation,f,PL13,18.12113237252261,53.12565498718226,PL,POINT (18.12113237252261 53.12565498718226)
PL14-220,220,f,Substation,f,PL14,18.12938353728661,53.1094116514118,PL,POINT (18.12938353728661 53.1094116514118)
PL14-400,400,f,Substation,f,PL14,18.12973431041789,53.10957958483765,PL,POINT (18.129734310417895 53.10957958483765)
PL15-400,400,f,Substation,f,PL15,18.13642015149341,53.09476020715347,PL,POINT (18.136420151493414 53.09476020715347)
PL16-400,400,f,Substation,f,PL16,21.640587100000005,53.091674595169565,PL,POINT (21.640587100000005 53.091674595169565)
PL17-400,400,f,Substation,f,PL17,22.943590599999997,52.93459149510979,PL,POINT (22.943590599999993 52.93459149510979)
PL18-400,400,f,Substation,f,PL18,15.036772099999991,52.76417889504384,PL,POINT (15.036772099999991 52.764178895043834)
PL19-220,220,f,Substation,f,PL19,18.965468100000013,52.72351269502788,PL,POINT (18.965468100000013 52.72351269502788)
PL2-220,220,f,Substation,f,PL2,18.656523600000007,53.96113229548302,PL,POINT (18.656523600000007 53.96113229548302)
PL20-220,220,f,Substation,f,PL20,21.554049099999997,52.62888699499061,PL,POINT (21.554049099999993 52.62888699499061)
PL21-220,220,f,Substation,f,PL21,19.62617959999999,52.42355029490836,PL,POINT (19.62617959999999 52.42355029490836)
PL22-220,220,f,Substation,f,PL22,18.2943386,52.38335199489208,PL,POINT (18.2943386 52.383351994892074)
PL23-400,400,f,Substation,f,PL23,21.770578600000004,52.34021629487445,PL,POINT (21.770578600000004 52.34021629487445)
PL24-220,220,f,Substation,f,PL24,20.991913862470707,52.32348470512485,PL,POINT (20.991913862470707 52.32348470512485)
PL25-220,220,f,Substation,f,PL25,16.925355504055883,52.29737642605557,PL,POINT (16.925355504055883 52.29737642605557)
PL25-400,400,f,Substation,f,PL25,16.92569489661645,52.29754795826545,PL,POINT (16.92569489661645 52.29754795826545)
PL26-400,400,f,Substation,f,PL26,21.786931322317137,52.23130244939394,PL,POINT (21.786931322317137 52.23130244939394)
PL27-400,400,f,Substation,f,PL27,22.35832035040659,52.11788689482026,PL,POINT (22.35832035040659 52.11788689482026)
PL28-400,400,f,Substation,f,PL28,21.328867500000005,51.97157599472111,PL,POINT (21.328867500000005 51.97157599472111)
PL29-400,400,f,Substation,f,PL29,21.92225849999999,51.96732459471923,PL,POINT (21.92225849999999 51.96732459471923)
PL3-220,220,f,Substation,f,PL3,18.673398,53.929437095472096,PL,POINT (18.673398 53.929437095472096)
PL30-220,220,f,Substation,f,PL30,15.489272300000009,51.95126799471247,PL,POINT (15.489272300000007 51.95126799471247)
PL31-400,400,f,Substation,f,PL31,21.330146200000016,51.93093169470389,PL,POINT (21.330146200000016 51.93093169470389)
PL32-220,220,f,Substation,f,PL32,21.16346404885608,51.46543599497441,PL,POINT (21.16346404885608 51.46543599497441)
PL33-220,220,f,Substation,f,PL33,21.04800929999999,51.35830449445308,PL,POINT (21.04800929999999 51.35830449445308)
PL34-400,400,f,Substation,f,PL34,16.425764160923386,51.18776570103628,PL,POINT (16.425764160923386 51.18776570103628)
PL35-220,220,f,Substation,f,PL35,19.444272699999992,51.179630694371895,PL,POINT (19.444272699999992 51.179630694371895)
PL36-400,400,f,Substation,f,PL36,17.694280600000003,51.10849719433917,PL,POINT (17.694280600000003 51.10849719433917)
PL37-220,220,f,Substation,f,PL37,21.0664719,51.02589019430095,PL,POINT (21.066471899999996 51.02589019430095)
PL38-400,400,f,Substation,f,PL38,17.059076600000004,51.00770669429246,PL,POINT (17.059076600000004 51.00770669429246)
PL39-220,220,f,Substation,f,PL39,21.070522343214165,50.98478200827064,PL,POINT (21.070522343214165 50.98478200827064)
PL4-220,220,f,Substation,f,PL4,14.7126611,53.57970669534917,PL,POINT (14.7126611 53.579706695349174)
PL40-220,220,f,Substation,f,PL40,14.910159454717688,50.94985641739402,PL,POINT (14.910159454717688 50.949856417394024)
PL40-400,400,f,Substation,f,PL40,14.910480882747931,50.95003381720133,PL,POINT (14.910480882747931 50.95003381720133)
PL41-400,400,f,Substation,f,PL41,18.98947289999998,50.94909189426496,PL,POINT (18.98947289999998 50.94909189426496)
PL42-220,220,f,Substation,f,PL42,19.25542959999999,50.79301729419134,PL,POINT (19.25542959999999 50.79301729419134)
PL43-220,220,f,Substation,f,PL43,19.2515289,50.76065989417594,PL,POINT (19.251528899999997 50.760659894175944)
PL44-220,220,f,Substation,f,PL44,19.191877,50.75966699417549,PL,POINT (19.191877 50.75966699417549)
PL45-220,220,f,Substation,f,PL45,19.2454737,50.74400099416799,PL,POINT (19.245473699999998 50.74400099416799)
